user_lang,user_description,hashtags,user_time_zone_placename,user_friends_count,user_utc_offset,id,sentiment,user_screen_name,user_location,user_favourites_count,user_verified,content,score,tweet_favorite_count,user_name,tweet_retweet_count,user_followers_count,user_time_zone_coordinates,user_mentions,trackback_author_url,short_file_name,user_location_coordinates,file_counter,tweet_geo,firstpost_date,user_listed_count,url,tweet_retweeted,user_geo_enabled,user_time_zone,tweet_favorited,user_location_placename,trackback_author_nick,tweet_place,trackback_permalink,tweet_coordinates,tweet_in_reply_to_screen_name,user_statuses_count,tweet_timestamp
en,"Workin' Playin' & Healin' as I smile! Into music, tv, movies, sports, and food! Lakers and 49ers! I love LA!",findacure~cure~cancer~fckcancer~ribbons~multiplemyeloma~bloodcancer,"Nenjiang River, China",373,None,457403936786644992,-4,schlboy1,"West Coast, USA!",424,False,"Fuck ALL cancer!!! 

#findacure #cure #cancer #fckcancer #ribbons #multiplemyeloma #bloodcancer… http://t.co/sn6LLp9zOR",7.273826,0,Cedrik,0,126,"(48.2575848, 124.7792302)",,http://twitter.com/schlboy1,Jan to May\Blood\Tweets_BloodCancer.csv,"(33.8110826, -117.9117783)",2,None,04/19/14,1,http://twitter.com/schlboy1/status/457403936786644992,False,True,None,False,"West Coast University, 1477 South Manchester Avenue, Anaheim, CA 92802, USA",schlboy1,None,http://twitter.com/schlboy1/status/457403936786644992,None,None,1443,1397880000.0
en-gb,,charity~work~bloodcancer~raisingmoneybitches,"Nenjiang River, China",69,None,457457286337028096,-1,MichelleDodd89,,17,False,Second day dressed like an idiot #charity #work #bloodcancer #raisingmoneybitches http://t.co/aka79T2am7,7.727374,0,Michelle,0,41,"(48.2575848, 124.7792302)",,http://twitter.com/michelledodd89,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/19/14,0,http://twitter.com/michelledodd89/status/457457286337028096,False,True,None,False,,michelledodd89,None,http://twitter.com/MichelleDodd89/status/457457286337028096,None,None,24,1397880000.0
en,"My belief is that if you believe you deserve it and, crucially, believe it is possible, then it can happen. ✨",potential~lifesaver~bloodcancer,,288,7200,457565119225282561,0,taradunning,Staffordshire,1921,False,Completed my @AnthonyNolan sample 😊😊 #potential #lifesaver #bloodcancer http://t.co/NCfGYUI9BF,7.8170877,1,Tara Dunning,0,519,,AnthonyNolan,http://twitter.com/taradunning,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/19/14,0,http://twitter.com/taradunning/status/457565119225282561,False,False,Amsterdam,False,,taradunning,None,http://twitter.com/taradunning/status/457565119225282561,None,None,9514,1397880000.0
en,"Oncologist, palliative care physician, MD Anderson Cancer Ctr. Tweets are my own: #hpm #meded #Patientexperience #HCLDR #HealthEquity #CardioOnc #hcsm #bcsm",bloodcancer~hpm~pallonc,,7407,-18000,457714098550374400,2,fischmd,Houston,950,False,.@__oana True. See @tomleblancMD: In the sandbox: palliative care and #bloodcancer http://t.co/s0pDdZf8nP #hpm #pallonc,11.114155,3,Michael Fisch,1,9104,,__oana~tomleblancMD,http://twitter.com/fischmd,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/20/14,340,http://twitter.com/fischmd/status/457714098550374400,False,False,Central Time (US & Canada),False,,fischmd,None,http://twitter.com/fischmd/status/457714098550374400,None,__oana,7421,1397966400.0
en,Candidate in the Man and Woman of the Year Campaign for the Leukemia & Lymphoma Society. Please help make someday today!  More info on my website.,easter~cure~hope~donate~leukemia~lymphoma~letsdothis~cure~childhoodcancer~chemo~bloodcancer,,58,None,457851246268153856,0,CarolConologue,,7,False,#easter #cure #hope #donate #leukemia #lymphoma #letsdothis #cure #childhoodcancer #chemo #bloodcancer http://t.co/JvRJpFDouo,7.1512985,1,Carol Conologue,1,53,,,http://twitter.com/carolconologue,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/20/14,1,http://twitter.com/carolconologue/status/457851246268153856,False,True,None,False,,carolconologue,None,http://twitter.com/CarolConologue/status/457851246268153856,None,None,42,1397966400.0
en,"Duke oncologist and palliative care physician, blood cancer specialist. Working to improve QOL and access to palliative care in hematologic malignancies",bloodcancer~hpm~pallonc,,349,None,457968405962698752,2,tomleblancMD,"Durham, NC",18,False,RT @fischmd: .@__oana True. See @tomleblancMD: In the sandbox: palliative care and #bloodcancer http://t.co/s0pDdZf8nP #hpm #pallonc,7.1512985,0,Thomas W. LeBlanc,1,781,,fischmd~__oana~tomleblancMD,http://twitter.com/tomleblancmd,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/20/14,47,http://twitter.com/tomleblancmd/status/457968405962698752,False,False,None,False,,tomleblancmd,None,http://twitter.com/tomleblancMD/status/457968405962698752,None,None,966,1397966400.0
en,,savealife~bloodcancer,,51,3600,458167955847921664,0,TogethernessFDN,,17,False,This is what we achieved....amazing effort by all!  @deleteBC #savealife #bloodcancer http://t.co/d2Ghhm4xuV,10.015491,3,Togetherness FDN,3,46,,DeleteBC,http://twitter.com/togethernessfdn,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/21/14,0,http://twitter.com/togethernessfdn/status/458167955847921664,False,False,London,False,,togethernessfdn,None,http://twitter.com/TogethernessFDN/status/458167955847921664,None,None,83,1398052800.0
en,"Generic Tech Junkie. Focusing on Location Based Services, bundled in with a love of sport, mainly Liverpool FC. Apparently some of my tweets are realtalk (?!)",savealife~bloodcancer,,1316,3600,458168285742505984,0,maljutley,London,621,False,This is what we achieved...amazing efforts by all involved @DeleteBC  #savealife #bloodcancer http://t.co/IgFAf74WH7,12.010138,2,Mal Jutley,2,548,,DeleteBC,http://twitter.com/maljutley,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/21/14,14,http://twitter.com/maljutley/status/458168285742505984,False,False,London,False,,maljutley,None,http://twitter.com/maljutley/status/458168285742505984,None,None,13961,1398052800.0
en,"var sattapaal [{ Team: LFC,  Music:MJ; Personality:Not Present }]",savealife~bloodcancer,,1020,3600,458168474226143233,0,sattapaal,Ickenham Village,1002,False,RT @maljutley: This is what we achieved...amazing efforts by all involved @DeleteBC  #savealife #bloodcancer http://t.co/IgFAf74WH7,7.4718704,0,Satpal Gahir,2,275,,maljutley~DeleteBC,http://twitter.com/sattapaal,Jan to May\Blood\Tweets_BloodCancer.csv,"(51.563966, -0.442299)",2,None,04/21/14,6,http://twitter.com/sattapaal/status/458168474226143233,False,True,London,False,"Ickenham, Greater London, UK",sattapaal,None,http://twitter.com/sattapaal/status/458168474226143233,None,None,13131,1398052800.0
en,"Generic Tech Junkie. Focusing on Location Based Services, bundled in with a love of sport, mainly Liverpool FC. Apparently some of my tweets are realtalk (?!)",savealife~bloodcancer,"London, UK",1316,3600,458169189141082112,0,maljutley,London,621,False,@nusoundradio @NishNusound @AsiansUK This is what we achieved....amazing effort by all!  #savealife #bloodcancer http://t.co/nUARl6ZPKo,11.941113,0,Mal Jutley,4,548,"(51.5073509, -0.1277583)",nusoundradio~NishNusound~AsiansUK,http://twitter.com/maljutley,Jan to May\Blood\Tweets_BloodCancer.csv,"(51.5073509, -0.1277583)",2,None,04/21/14,14,http://twitter.com/maljutley/status/458169189141082112,False,False,London,False,"London, UK",maljutley,None,http://twitter.com/maljutley/status/458169189141082112,None,nusoundradio,13961,1398052800.0
en,The UK's leading Quarterly Asian Business & Lifestyle Magazine / PR  admin@asiansuk.com WHSmith and Local Stores -   @ShazanaRaja @EhanRajah,savealife~bloodcancer,"London, UK",4736,3600,458172732820037632,0,AsiansUK,UK / MiddleEast / Asia,6298,False,RT @maljutley: @nusoundradio @NishNusound @AsiansUK This is what we achieved....amazing effort by all!  #savealife #bloodcancer http://t.co…,7.0367775,0,AsiansUK Magazine ,4,6611,"(51.5073509, -0.1277583)",maljutley~nusoundradio~NishNusound~AsiansUK,http://twitter.com/asiansuk,Jan to May\Blood\Tweets_BloodCancer.csv,"(30, 80)",2,None,04/21/14,33,http://twitter.com/asiansuk/status/458172732820037632,False,False,London,False,"Lesser Himalaya, Kaflani, Uttarakhand 263679",asiansuk,None,http://twitter.com/AsiansUK/status/458172732820037632,None,None,19794,1398052800.0
en,Raising awareness & acceptance for autism esp within the asian community Lets get talking about these issues & help others understand. #autism #asian #awareness,savealife~bloodcancer,"London, UK",674,3600,458173845795794944,0,pammi74,Leicester ,4352,False,RT @TogethernessFDN: This is what we achieved....amazing effort by all!  @deleteBC #savealife #bloodcancer http://t.co/d2Ghhm4xuV,7.464377,0,Pam Malhi #Autism,3,788,"(51.5073509, -0.1277583)",TogethernessFDN~DeleteBC,http://twitter.com/pammi74,Jan to May\Blood\Tweets_BloodCancer.csv,"(52.6368778, -1.1397592)",2,None,04/21/14,9,http://twitter.com/pammi74/status/458173845795794944,False,False,London,False,"Leicester, Leicester, UK",pammi74,None,http://twitter.com/pammi74/status/458173845795794944,None,None,14008,1398052800.0
en,Raising awareness & acceptance for autism esp within the asian community Lets get talking about these issues & help others understand. #autism #asian #awareness,savealife~bloodcancer,"London, UK",674,3600,458173897108914176,0,pammi74,Leicester ,4352,False,RT @maljutley: This is what we achieved...amazing efforts by all involved @DeleteBC  #savealife #bloodcancer http://t.co/IgFAf74WH7,7.4718704,0,Pam Malhi #Autism,2,788,"(51.5073509, -0.1277583)",maljutley~DeleteBC,http://twitter.com/pammi74,Jan to May\Blood\Tweets_BloodCancer.csv,"(52.6368778, -1.1397592)",2,None,04/21/14,9,http://twitter.com/pammi74/status/458173897108914176,False,False,London,False,"Leicester, Leicester, UK",pammi74,None,http://twitter.com/pammi74/status/458173897108914176,None,None,14008,1398052800.0
en-gb,"Preeti Kaur

'Let your love flow outward through the universe, to its height, its depth, its broad extent...' 
Instagram: @still_remains",savealife~bloodcancer,"Nenjiang River, China",315,None,458179723227852800,0,Still_Remainss,,1249,False,RT @TogethernessFDN: This is what we achieved....amazing effort by all!  @deleteBC #savealife #bloodcancer http://t.co/d2Ghhm4xuV,7.464377,0,Still_Remains,3,206,"(48.2575848, 124.7792302)",TogethernessFDN~DeleteBC,http://twitter.com/still_remainss,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/21/14,1,http://twitter.com/still_remainss/status/458179723227852800,False,False,None,False,,still_remainss,None,http://twitter.com/Still_Remainss/status/458179723227852800,None,None,1962,1398052800.0
en,Female DJ. On @Nusound92fm Saturdays 5-7pm nish@nusoundradio.com x @NishNusound (all thoughts are my own except RTs) #92FM,savealife~bloodcancer,,289,3600,458182268457345024,0,NishNusound,Essex,11,False,RT @maljutley: @nusoundradio @NishNusound @AsiansUK This is what we achieved....amazing effort by all!  #savealife #bloodcancer http://t.co…,7.0367775,0,Nish Nusound,4,1222,,maljutley~nusoundradio~NishNusound~AsiansUK,http://twitter.com/nishnusound,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/21/14,10,http://twitter.com/nishnusound/status/458182268457345024,False,True,London,False,,nishnusound,None,http://twitter.com/NishNusound/status/458182268457345024,None,None,6541,1398052800.0
en,Films are my life. Creativity. Photography. Batman. Wrestling. My goal is to inspire. That just about sums me up... Just about.,savealife~bloodcancer,,216,None,458188546743218176,0,hardishm,UK,250,False,RT @TogethernessFDN: This is what we achieved....amazing effort by all!  @deleteBC #savealife #bloodcancer http://t.co/d2Ghhm4xuV,7.464377,0,Hardish,3,52,,TogethernessFDN~DeleteBC,http://twitter.com/hardishm,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/21/14,0,http://twitter.com/hardishm/status/458188546743218176,False,False,None,False,,hardishm,None,http://twitter.com/hardishm/status/458188546743218176,None,None,664,1398052800.0
en,"Roadshow Dj, Live Events Host, On Air Mon to Fri 5 till 7pm Crazy Drive Time Bhangra Show presenter. I'm the person ur parents warned u about!! ~07961 38 77 88~",savealife~bloodcancer,,341,3600,458247178176061441,0,nusoundradio,East London 92FM,12,False,RT @maljutley: @nusoundradio @NishNusound @AsiansUK This is what we achieved....amazing effort by all!  #savealife #bloodcancer http://t.co…,7.0367775,0,CHAZ BOY ,4,353,,maljutley~nusoundradio~NishNusound~AsiansUK,http://twitter.com/nusoundradio,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/21/14,5,http://twitter.com/nusoundradio/status/458247178176061441,False,False,London,False,,nusoundradio,None,http://twitter.com/nusoundradio/status/458247178176061441,None,None,2612,1398052800.0
en,"LLS Mission: Cure leukemia, lymphoma, Hodgkin's disease and myeloma, and improve the quality of life of patients and their families.",bloodcancer~MondayMotivation,,413,-25200,458262897408610304,0,LLSAZ,"Phoenix, AZ",109,False,Especially all those fighting #bloodcancer. #MondayMotivation http://t.co/WaqHx5eBd2,8.357528,1,"LLS, Arizona Chapter",0,429,,,http://twitter.com/llsaz,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/21/14,31,http://twitter.com/llsaz/status/458262897408610304,False,False,Arizona,False,,llsaz,None,http://twitter.com/LLSAZ/status/458262897408610304,None,None,424,1398052800.0
en,,stemcells~bloodcancer~HSC~bloodOrigin~science,,19,None,458265712336056320,0,srybtsov,,5,False,#stemcells #bloodcancer #HSC #bloodOrigin #science  http://t.co/0vzBO2M5Kr,7.727413,0,Stanislav Rybtsov,0,7,,,http://twitter.com/srybtsov,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/21/14,0,http://twitter.com/srybtsov/status/458265712336056320,False,False,None,False,,srybtsov,None,http://twitter.com/srybtsov/status/458265712336056320,None,None,44,1398052800.0
en,Senesco Technologies is a clinical-stage biotech company specializing in cancer therapeutics. $SNTI,bloodcancer~MondayMotivation~MWOYAZ,,608,-14400,458288425808842752,5,Senesco,,0,False,RT @LLSAZ: To all the incredibly strong #bloodcancer patients and their loved ones.  #MondayMotivation http://t.co/LYpm3P1L8u #MWOYAZ,7.3029265,0,Senesco Technologies,2,2596,,LLSAZ,http://twitter.com/senesco,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/21/14,2,http://twitter.com/senesco/status/458288425808842752,False,False,Eastern Time (US & Canada),False,,senesco,None,http://twitter.com/Senesco/status/458288425808842752,None,None,159,1398052800.0
en,BUY RIGHT & SIT TIGHT,bloodcancer~MondayMotivation~MWOYAZ,,1772,-14400,458291035932598272,5,Eazeetrade,   Ⓣⓞⓡⓞⓝⓣⓞ ,566,False,RT @LLSAZ: To all the incredibly strong #bloodcancer patients and their loved ones.  #MondayMotivation http://t.co/LYpm3P1L8u #MWOYAZ,7.3029265,0, Ⓔⓐⓩⓔⓔⓣⓡⓐⓓⓔ ,2,327,,LLSAZ,http://twitter.com/eazeetrade,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/21/14,2,http://twitter.com/eazeetrade/status/458291035932598272,False,False,Eastern Time (US & Canada),False,,eazeetrade,None,http://twitter.com/Eazeetrade/status/458291035932598272,None,None,1097,1398052800.0
en,"Information and inspiration for people living with CML. Margaret Dyer is an independent content manager for ARIAD Pharmaceuticals, sponsor of ReNEW.",MarathonMonday~bloodcancer,"Nenjiang River, China",309,None,458370906222768128,4,renewcml,,1,False,"For #MarathonMonday, Boston-area town celebrates woman who survived Marathon bombing only to fight #bloodcancer. http://t.co/BSoRO4QaTP",7.3976274,1,ReNEW CML,0,658,"(48.2575848, 124.7792302)",,http://twitter.com/renewcml,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/21/14,10,http://twitter.com/renewcml/status/458370906222768128,False,False,None,False,,renewcml,None,http://twitter.com/renewcml/status/458370906222768128,None,None,911,1398052800.0
en,Owner of @relevebyallyn { #UnlockInspiration } + | Blogger | Model | Entrepreneur | Philanthropist | Founder of @LaNuitNoireBall,bloodcancer~StrengthAndStyle,"Time Lab, Rochester, NY 14607, USA",1663,-10800,458389033920757760,2,allyn_lewis,,89820,False,"I'm helping the more than 149,900 ppl that will be diagnosed w/ #bloodcancer this year. Will you? http://t.co/Dxb6NCKxpI #StrengthAndStyle",9.839044,3,Allyn Lewis,3,5163,"(43.1527442, -77.60134339999999)",,http://twitter.com/allyn_lewis,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/21/14,107,http://twitter.com/allyn_lewis/status/458389033920757760,False,True,Atlantic Time (Canada),False,,allyn_lewis,None,http://twitter.com/allyn_lewis/status/458389033920757760,None,None,18651,1398052800.0
en,"Adman, Dad, SU grad, slightly Mad",bloodcancer~StrengthAndStyle,United States,1215,-14400,458389833300578304,2,longgonedaddy,North of the Mason-Dixon Line ,88,False,"RT @allyn_lewis: I'm helping the more than 149,900 ppl that will be diagnosed w/ #bloodcancer this year. Will you? http://t.co/Dxb6NCKxpI #…",7.249491,0,Dan Ditzler,3,1484,"(37.09024, -95.712891)",allyn_lewis,http://twitter.com/longgonedaddy,Jan to May\Blood\Tweets_BloodCancer.csv,"(32.9779886, -92.203778)",2,None,04/21/14,14,http://twitter.com/longgonedaddy/status/458389833300578304,False,False,Eastern Time (US & Canada),False,"Mason Dixon Line Road, Marion, LA 71260, USA",longgonedaddy,None,http://twitter.com/longgonedaddy/status/458389833300578304,None,None,2697,1398052800.0
en,"#costume designer & Aesthetician. #PghGoesRed Pittsburgh fundraiser girl. Love #fashion, dogs, #LA & #Miami. Saving up for my own place in South Beach!",bloodcancer~StrengthAndStyle,United States,1581,-14400,458402938759958528,2,LuvGlamourHouse,"Pittsburgh, PA ",832,False,"RT @allyn_lewis: I'm helping the more than 149,900 ppl that will be diagnosed w/ #bloodcancer this year. Will you? http://t.co/Dxb6NCKxpI #…",7.249491,0,Michele Garris,3,1634,"(37.09024, -95.712891)",allyn_lewis,http://twitter.com/luvglamourhouse,Jan to May\Blood\Tweets_BloodCancer.csv,"(40.44062479999999, -79.9958864)",2,None,04/22/14,22,http://twitter.com/luvglamourhouse/status/458402938759958528,False,True,Eastern Time (US & Canada),False,"Pittsburgh, PA, USA",luvglamourhouse,None,http://twitter.com/LuvGlamourHouse/status/458402938759958528,None,None,1208,1398139200.0
en,Nonprofit annual #charity costume #event benefiting Pittsburgh chapter of American Heart Association #GoRedforWomen campaign. Fashion #fundraiser with a heart.,bloodcancer~StrengthAndStyle,"Time Lab, Rochester, NY 14607, USA",1009,-10800,458404085348450304,2,CostumesCause,"Pittsburgh, PA",307,False,"RT @allyn_lewis: I'm helping the more than 149,900 ppl that will be diagnosed w/ #bloodcancer this year. Will you? http://t.co/Dxb6NCKxpI #…",7.249491,0,Costumes for a Cause,3,1177,"(43.1527442, -77.60134339999999)",allyn_lewis,http://twitter.com/costumescause,Jan to May\Blood\Tweets_BloodCancer.csv,"(40.44062479999999, -79.9958864)",2,None,04/22/14,14,http://twitter.com/costumescause/status/458404085348450304,False,False,Atlantic Time (Canada),False,"Pittsburgh, PA, USA",costumescause,None,http://twitter.com/CostumesCause/status/458404085348450304,None,None,890,1398139200.0
en,Annual golf tournament to fight against blood cancers,bloodcancer~erie,,342,None,458656931456897024,0,Butchandkathy,"Erie, pa",19,False,"Sign ""Tree of hope"" painting for #bloodcancer. The signed painting will be donated to the @RegionalCC of #erie http://t.co/uANTonYVQq",8.341277,3,Marofsky Memorial,1,66,,RegionalCC,http://twitter.com/butchandkathy,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/22/14,1,http://twitter.com/butchandkathy/status/458656931456897024,False,False,None,False,,butchandkathy,None,http://twitter.com/Butchandkathy/status/458656931456897024,None,None,100,1398139200.0
en,"Marketing solutions for independent business owners. Services include: brand development, marketing plans, consulting, and social media management.",bloodcancer~erie,,756,-18000,458660733799383040,0,PresqIsleDesign,"Erie, PA",177,False,"RT @Butchandkathy: Sign ""Tree of hope"" painting for #bloodcancer. The signed painting will be donated to the @RegionalCC of #erie http://t.…",7.2784047,0,Presque Isle Designs,1,684,,Butchandkathy~RegionalCC,http://twitter.com/presqisledesign,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/22/14,19,http://twitter.com/presqisledesign/status/458660733799383040,False,True,Central Time (US & Canada),False,,presqisledesign,None,http://twitter.com/PresqIsleDesign/status/458660733799383040,None,None,1303,1398139200.0
en,"Information and inspiration for people living with CML. Margaret Dyer is an independent content manager for ARIAD Pharmaceuticals, sponsor of ReNEW.",bloodcancer,,309,None,458714529619517440,0,renewcml,,1,False,Design pros @GarmentPrinting hit a milestone supporting @LLSusa: Nearly $40k for the fight against #bloodcancer! http://t.co/TQLxrH3AXt,9.129272,2,ReNEW CML,1,658,,GarmentPrinting~LLSusa,http://twitter.com/renewcml,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/22/14,10,http://twitter.com/renewcml/status/458714529619517440,False,False,None,False,,renewcml,None,http://twitter.com/renewcml/status/458714529619517440,None,None,911,1398139200.0
en,"Expert garment printing & apparel decoration agency. Tshirt printing, promotional clothing & embroidery services. Simple, fast & professional. We love to print!",bloodcancer,,2380,3600,458876251835727872,0,GarmentPrinting,London | UK | Europe,79,False,RT @renewcml: Design pros @GarmentPrinting hit a milestone supporting @LLSusa: Nearly $40k for the fight against #bloodcancer! http://t.co/…,7.2345123,0,Garment Printing,1,2633,,renewcml~GarmentPrinting~LLSusa,http://twitter.com/garmentprinting,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/23/14,27,http://twitter.com/garmentprinting/status/458876251835727872,False,False,London,False,,garmentprinting,None,http://twitter.com/GarmentPrinting/status/458876251835727872,None,None,3026,1398225600.0
en,The #Leukemia & #Lymphoma Society of Canada's evening walk to celebrate lives touched by #cancer - a night of solidarity and hope.,bloodcancer,,964,-14400,458934693170528258,-1,LTNOntario,"Toronto, ON Canada",195,False,"Visit WhyWeWalk.ca to read about patients, survivors, and all those affected by #bloodcancer in your community. http://t.co/bXbOXxL4dr",9.126753,1,LightTheNightOntario,1,1033,,,http://twitter.com/ltnontario,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/23/14,33,http://twitter.com/ltnontario/status/458934693170528258,False,False,Eastern Time (US & Canada),False,,ltnontario,None,http://twitter.com/LTNOntario/status/458934693170528258,None,None,7848,1398225600.0
en,Works for MCS at RBS,bloodcancer,,440,None,458946668801826817,4,MackSusie,,634,False,@beatbloodcancer just donated! Feeling good now :-) #bloodcancer http://t.co/y3cXUq5eAl,9.421445,2,Emma Susie Mackinnon,1,126,,beatbloodcancer,http://twitter.com/macksusie,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/23/14,0,http://twitter.com/macksusie/status/458946668801826817,False,False,None,False,,macksusie,None,http://twitter.com/MackSusie/status/458946668801826817,None,beatbloodcancer,1296,1398225600.0
en,Prob the worlds greatest pet shop Boys fan... Fact,bloodcancer,"Nenjiang River, China",292,None,458955413707190272,4,norriephilp1,suburbia,373,False,RT @MackSusie: @beatbloodcancer just donated! Feeling good now :-) #bloodcancer http://t.co/y3cXUq5eAl,7.5412045,0,Norrie Philp,1,145,"(48.2575848, 124.7792302)",MackSusie~beatbloodcancer,http://twitter.com/norriephilp1,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/23/14,1,http://twitter.com/norriephilp1/status/458955413707190272,False,True,None,False,,norriephilp1,None,http://twitter.com/norriephilp1/status/458955413707190272,None,None,1883,1398225600.0
en,We need to encourage a new generation of Social Entrepreneurs concerned about the most pressing challenges we are facing now and in the future. ~@mrstevengeorge,bloodcancer,,5439,-10800,458970966672957443,-1,LetsStartup_TO,"Toronto, Ontario ",0,False,"RT @LTNOntario: Visit WhyWeWalk.ca to read about patients, survivors, and all those affected by #bloodcancer in your community. http://t.co…",7.3667617,0,Let’s StartUp TO!,1,4977,,LTNOntario,http://twitter.com/letsstartup_to,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/23/14,110,http://twitter.com/letsstartup_to/status/458970966672957443,False,False,Atlantic Time (Canada),False,,letsstartup_to,None,http://twitter.com/LetsStartup_TO/status/458970966672957443,None,None,9688,1398225600.0
en,"For the last 20 years focused on pharmaceutical & biotech industry developing product commercialization, opportunity identification, strategy development",leukemia~bloodcancer~Amgen,,128,None,458972845343645696,2,Pharmspective,New York City,1,False,"Amgen beats a path to the FDA, looking for an early approval of leukemia drug - http://t.co/O51y4dKFFw #leukemia #bloodcancer #Amgen",7.142574,2,Steve Reid,0,74,,,http://twitter.com/pharmspective,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/23/14,2,http://twitter.com/pharmspective/status/458972845343645696,False,True,None,False,,pharmspective,None,http://twitter.com/Pharmspective/status/458972845343645696,None,None,935,1398225600.0
en,"Oncologist, palliative care physician, MD Anderson Cancer Ctr. Tweets are my own: #hpm #meded #Patientexperience #HCLDR #HealthEquity #CardioOnc #hcsm #bcsm",bloodcancer~leukemia~leusm,"Time Lab, Rochester, NY 14607, USA",7407,-18000,458983226078691328,0,fischmd,Houston,950,False,"A poem, a #bloodcancer story, by #leukemia expert @doctorpemm http://t.co/U2AdcICNu0 #leusm",11.935837,3,Michael Fisch,2,9104,"(43.1527442, -77.60134339999999)",doctorpemm,http://twitter.com/fischmd,Jan to May\Blood\Tweets_BloodCancer.csv,"(29.7601927, -95.36938959999999)",2,None,04/23/14,340,http://twitter.com/fischmd/status/458983226078691328,False,False,Central Time (US & Canada),False,"Houston, TX, USA",fischmd,None,http://twitter.com/fischmd/status/458983226078691328,None,None,7421,1398225600.0
en,Independent News on Hematology/Oncology; Tweets from Editor Serena Stockwell; http://t.co/ATA6gLQDyk,bloodcancer~leukemia~leusm,United States,1045,-14400,459000776136749056,0,OncologyTimes,New York City,11,False,"RT @fischmd: A poem, a #bloodcancer story, by #leukemia expert @doctorpemm http://t.co/U2AdcICNu0 #leusm",10.600336,0,Oncology Times,2,15531,"(37.09024, -95.712891)",fischmd~doctorpemm,http://twitter.com/oncologytimes,Jan to May\Blood\Tweets_BloodCancer.csv,"(40.7127837, -74.0059413)",2,None,04/23/14,657,http://twitter.com/oncologytimes/status/459000776136749056,False,True,Eastern Time (US & Canada),False,"New York, NY, USA",oncologytimes,None,http://twitter.com/OncologyTimes/status/459000776136749056,None,None,9124,1398225600.0
en,"Team In Training is the world’s largest endurance sports training program. We run, bike, and swim to raise funds for @LLSusa and fight blood cancer. GO TEAM!",Nonprofit~bloodcancer,"Arizona, USA",363,-25200,459012309210652672,3,TNTGreaterSac,"Greater Sacramento, CA",82,False,#Nonprofit is trending! Looking for a good non-profit to get involved with? How about @LLSusa? #bloodcancer,7.1113563,2,Team In Training Sac,0,218,"(34.0489281, -111.0937311)",LLSusa,http://twitter.com/tntgreatersac,Jan to May\Blood\Tweets_BloodCancer.csv,"(38.6977447, -121.2740813)",2,None,04/23/14,3,http://twitter.com/tntsacramento/status/459012309210652672,False,False,Arizona,False,"Greater Sacramento Surgery Center, Citrus Heights, CA 95610, USA",tntgreatersac,None,http://twitter.com/TNTSacramento/status/459012309210652672,None,None,958,1398225600.0
en,#cancer,blood~bloodcancer~leukemia~leukemiasucks~ALL~unmc~baldisb,"Nenjiang River, China",32,None,459022522923896832,0,FightCancerYes,,0,False,At http://t.co/M20rnB9SLq -- Weekly blood work #blood #bloodcancer #leukemia #leukemiasucks #ALL #unmc #baldisb... http://t.co/4HDYTFjACb,6.900136,1,Fight Cancer Yes,0,584,"(48.2575848, 124.7792302)",,http://twitter.com/fightcanceryes,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,04/23/14,21,http://twitter.com/fightcanceryes/status/459022522923896832,False,False,None,False,,fightcanceryes,None,http://twitter.com/FightCancerYes/status/459022522923896832,None,None,82079,1398225600.0
