favorited,utc_offset,user_mentioned,description,hashtags,trackback_author_url,geo_enabled,geo,id,lang,favourites_count,firstpost_date,trackback_author_nick,url,retweeted,time_zone,coordinates,content,followers_count,score,place,location,trackback_permalink,retweet_count,listed_count
False,7200,haemosocuk,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478574229978628096,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478574229978628096,False,Amsterdam,None,@elliegoulding please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.736565,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478574229978628096,0,36
False,7200,elliesimmonds1,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478574342679576576,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478574342679576576,False,Amsterdam,None,@EllieSimmonds1 please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.6648855,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478574342679576576,0,36
False,7200,haemosocuk,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478574342679576576,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478574342679576576,False,Amsterdam,None,@EllieSimmonds1 please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.6648855,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478574342679576576,0,36
False,7200,millsmackintosh,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478574548309516288,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478574548309516288,False,Amsterdam,None,@millsmackintosh please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.7895617,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478574548309516288,0,36
False,7200,haemosocuk,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478574548309516288,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478574548309516288,False,Amsterdam,None,@millsmackintosh please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.7895617,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478574548309516288,0,36
False,7200,professorgreen,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478574585382961152,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478574585382961152,False,Amsterdam,None,@professorgreen please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.7645683,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478574585382961152,0,36
False,7200,haemosocuk,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478574585382961152,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478574585382961152,False,Amsterdam,None,@professorgreen please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.7645683,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478574585382961152,0,36
False,7200,jodiemarsh,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478574689452060672,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478574689452060672,False,Amsterdam,None,@JodieMarsh please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.734199,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478574689452060672,0,36
False,7200,haemosocuk,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478574689452060672,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478574689452060672,False,Amsterdam,None,@JodieMarsh please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.734199,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478574689452060672,0,36
False,7200,misskatieprice,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478574734960250880,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478574734960250880,False,Amsterdam,None,@MissKatiePrice please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.6670885,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478574734960250880,0,36
False,7200,haemosocuk,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478574734960250880,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478574734960250880,False,Amsterdam,None,@MissKatiePrice please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.6670885,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478574734960250880,0,36
False,-36000,haemosocuk,Cycling TV/Blogger/Unprofessional cyclist and Contrary to popular belief I'm actually the funnier and more talented half of the Dowsett siblings.,bleedingdisorders,http://twitter.com/loisdowsett,True,None,478574751024443392,en,533,06/16/14,loisdowsett,http://twitter.com/loisdowsett/status/478574751024443392,False,Hawaii,None,RT @HaemoSocUK: @LoisDowsett please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.c…,2352,7.3922353,None,Essex...jel?,http://twitter.com/LoisDowsett/status/478574751024443392,2,30
False,-36000,loisdowsett,Cycling TV/Blogger/Unprofessional cyclist and Contrary to popular belief I'm actually the funnier and more talented half of the Dowsett siblings.,bleedingdisorders,http://twitter.com/loisdowsett,True,None,478574751024443392,en,533,06/16/14,loisdowsett,http://twitter.com/loisdowsett/status/478574751024443392,False,Hawaii,None,RT @HaemoSocUK: @LoisDowsett please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.c…,2352,7.3922353,None,Essex...jel?,http://twitter.com/LoisDowsett/status/478574751024443392,2,30
False,-36000,haemosocuk,Cycling TV/Blogger/Unprofessional cyclist and Contrary to popular belief I'm actually the funnier and more talented half of the Dowsett siblings.,bleedingdisorders,http://twitter.com/loisdowsett,True,None,478574751024443392,en,533,06/16/14,loisdowsett,http://twitter.com/loisdowsett/status/478574751024443392,False,Hawaii,None,RT @HaemoSocUK: @LoisDowsett please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.c…,2352,7.3922353,None,Essex...jel?,http://twitter.com/LoisDowsett/status/478574751024443392,2,30
False,7200,catdeeley,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478574983497936896,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478574983497936896,False,Amsterdam,None,@catdeeley please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.6459684,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478574983497936896,0,36
False,7200,haemosocuk,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478574983497936896,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478574983497936896,False,Amsterdam,None,@catdeeley please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.6459684,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478574983497936896,0,36
False,7200,laurengoodger,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478575335483912192,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478575335483912192,False,Amsterdam,None,@LaurenGoodger please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.6982484,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478575335483912192,0,36
False,7200,haemosocuk,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478575335483912192,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478575335483912192,False,Amsterdam,None,@LaurenGoodger please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.6982484,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478575335483912192,0,36
False,7200,molliethesats,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478575462331871233,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478575462331871233,False,Amsterdam,None,@MollieTheSats please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/VzvVXKzqPw,1444,7.7682805,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478575462331871233,0,36
False,7200,haemosocuk,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478575462331871233,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478575462331871233,False,Amsterdam,None,@MollieTheSats please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/VzvVXKzqPw,1444,7.7682805,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478575462331871233,0,36
False,7200,naomicampbell,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478576215230803968,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478576215230803968,False,Amsterdam,None,@NaomiCampbell please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.6832886,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478576215230803968,0,36
False,7200,haemosocuk,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478576215230803968,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478576215230803968,False,Amsterdam,None,@NaomiCampbell please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.6832886,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478576215230803968,0,36
False,7200,louboutinworld,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478576628638179330,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478576628638179330,False,Amsterdam,None,@LouboutinWorld please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.730997,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478576628638179330,0,36
False,7200,haemosocuk,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478576628638179330,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478576628638179330,False,Amsterdam,None,@LouboutinWorld please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.730997,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478576628638179330,0,36
False,7200,thisisdavina,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478576751334162432,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478576751334162432,False,Amsterdam,None,@ThisisDavina please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.6817603,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478576751334162432,0,36
False,7200,haemosocuk,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478576751334162432,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478576751334162432,False,Amsterdam,None,@ThisisDavina please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.6817603,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478576751334162432,0,36
False,7200,klassmyleene,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478577755102396416,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478577755102396416,False,Amsterdam,None,@KlassMyleene please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.711292,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478577755102396416,0,36
False,7200,haemosocuk,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478577755102396416,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478577755102396416,False,Amsterdam,None,@KlassMyleene please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.711292,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478577755102396416,0,36
False,None,haemosocuk,GP off the telly and brand ambassador for Simply Feet and Nuffield HealthScore. Always consult your own GP for medical advice.,bleedingdisorders,http://twitter.com/pixiedoctor,False,None,478578422168711168,en,65,06/16/14,pixiedoctor,http://twitter.com/pixiedoctor/status/478578422168711168,False,None,None,RT @HaemoSocUK: @pixiedoctor please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.c…,28549,10.604255,None,Cambridge mostly,http://twitter.com/pixiedoctor/status/478578422168711168,2,89
False,None,pixiedoctor,GP off the telly and brand ambassador for Simply Feet and Nuffield HealthScore. Always consult your own GP for medical advice.,bleedingdisorders,http://twitter.com/pixiedoctor,False,None,478578422168711168,en,65,06/16/14,pixiedoctor,http://twitter.com/pixiedoctor/status/478578422168711168,False,None,None,RT @HaemoSocUK: @pixiedoctor please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.c…,28549,10.604255,None,Cambridge mostly,http://twitter.com/pixiedoctor/status/478578422168711168,2,89
False,None,haemosocuk,GP off the telly and brand ambassador for Simply Feet and Nuffield HealthScore. Always consult your own GP for medical advice.,bleedingdisorders,http://twitter.com/pixiedoctor,False,None,478578422168711168,en,65,06/16/14,pixiedoctor,http://twitter.com/pixiedoctor/status/478578422168711168,False,None,None,RT @HaemoSocUK: @pixiedoctor please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.c…,28549,10.604255,None,Cambridge mostly,http://twitter.com/pixiedoctor/status/478578422168711168,2,89
False,7200,doctorchristian,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478579707731279873,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478579707731279873,False,Amsterdam,None,@DoctorChristian please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.718162,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478579707731279873,0,36
False,7200,haemosocuk,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",bleedingdisorders,http://twitter.com/haemosocuk,True,None,478579707731279873,en,23,06/16/14,haemosocuk,http://twitter.com/haemosocuk/status/478579707731279873,False,Amsterdam,None,@DoctorChristian please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.co/Ly6qnbejPH,1444,7.718162,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478579707731279873,0,36
False,3600,haemosocuk,Ex-cartographer now the proud owner of a proper road bike....,bleedingdisorders,http://twitter.com/kathrynhopkirk,True,None,478589577117327362,en,293,06/16/14,kathrynhopkirk,http://twitter.com/kathrynhopkirk/status/478589577117327362,False,London,None,RT @HaemoSocUK: @LoisDowsett please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.c…,46,7.3922353,None,,http://twitter.com/KathrynHopkirk/status/478589577117327362,2,2
False,3600,loisdowsett,Ex-cartographer now the proud owner of a proper road bike....,bleedingdisorders,http://twitter.com/kathrynhopkirk,True,None,478589577117327362,en,293,06/16/14,kathrynhopkirk,http://twitter.com/kathrynhopkirk/status/478589577117327362,False,London,None,RT @HaemoSocUK: @LoisDowsett please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.c…,46,7.3922353,None,,http://twitter.com/KathrynHopkirk/status/478589577117327362,2,2
False,3600,haemosocuk,Ex-cartographer now the proud owner of a proper road bike....,bleedingdisorders,http://twitter.com/kathrynhopkirk,True,None,478589577117327362,en,293,06/16/14,kathrynhopkirk,http://twitter.com/kathrynhopkirk/status/478589577117327362,False,London,None,RT @HaemoSocUK: @LoisDowsett please RT and help @HaemoSocUK raise awareness for women with #bleedingdisorders. Join our campaign http://t.c…,46,7.3922353,None,,http://twitter.com/KathrynHopkirk/status/478589577117327362,2,2
False,-21600,cohemo,We are the Rocky Mountain Region's leader in the treatment of bleeding and clotting disorders and pediatric stroke.,cohemo~bleedingdisorders,http://twitter.com/htccolorado,False,None,478616959630581761,en,5,06/16/14,htccolorado,http://twitter.com/htccolorado/status/478616959630581761,False,Mountain Time (US & Canada),None,"RT @cohemo: We're having a Pool Party! Join us for family, food, and fun! #cohemo #bleedingdisorders  http://t.co/Vn3rfO68Ig",26,7.580817,None,"Aurora, Colorado",http://twitter.com/HTCColorado/status/478616959630581761,1,3
False,-14400,hemophiliafed,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",bleedingdisorders~HemoChat,http://twitter.com/nhf_hemophilia,True,None,478617557079826433,en,156,06/16/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/478617557079826433,False,Eastern Time (US & Canada),None,Calling all #bleedingdisorders camp directors! Join us &amp; @hemophiliafed on 6/25 at 1pm EST to chat about camp. Use #HemoChat to join in.,2773,11.249286,None,New York City,http://twitter.com/NHF_Hemophilia/status/478617557079826433,1,94
False,-25200,nhf_hemophilia,"The love of my life Bill Murphy Co-Developer & PR for DreamNET, see: http://t.co/G6m0Dx2Mh3. Also support @uneedpsi & Hemophiliacs of America",bleedingdisorders~HemoChat,http://twitter.com/blondeone38,True,None,478618294123888640,en,5578,06/16/14,blondeone38,http://twitter.com/blondeone38/status/478618294123888640,False,Pacific Time (US & Canada),None,RT @NHF_Hemophilia: Calling all #bleedingdisorders camp directors! Join us &amp; @hemophiliafed on 6/25 at 1pm EST to chat about camp. Use #Hem…,1887,10.241813,None,California,http://twitter.com/Blondeone38/status/478618294123888640,1,38
False,-25200,hemophiliafed,"The love of my life Bill Murphy Co-Developer & PR for DreamNET, see: http://t.co/G6m0Dx2Mh3. Also support @uneedpsi & Hemophiliacs of America",bleedingdisorders~HemoChat,http://twitter.com/blondeone38,True,None,478618294123888640,en,5578,06/16/14,blondeone38,http://twitter.com/blondeone38/status/478618294123888640,False,Pacific Time (US & Canada),None,RT @NHF_Hemophilia: Calling all #bleedingdisorders camp directors! Join us &amp; @hemophiliafed on 6/25 at 1pm EST to chat about camp. Use #Hem…,1887,10.241813,None,California,http://twitter.com/Blondeone38/status/478618294123888640,1,38
False,-14400,hemophiliafed,"Enjoys working in the not-for-profit industry.  Loves her family and spending lots of time with them.  Enjoys friends, relaxing and having a good time.",bleedingdisorders,http://twitter.com/gallant_tammy,False,None,478702129381908480,en,51,06/17/14,gallant_tammy,http://twitter.com/gallant_tammy/status/478702129381908480,False,Eastern Time (US & Canada),None,RT @hemophiliafed: Meet our new policy interns who are young adults from #bleedingdisorders community who want to make a difference!: http:…,104,7.657098,None,"Rustico, PEI",http://twitter.com/gallant_tammy/status/478702129381908480,1,0
False,7200,bodyform,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",talkingred~bleedingdisorders,http://twitter.com/haemosocuk,True,None,478852645474824192,en,23,06/17/14,haemosocuk,http://twitter.com/haemosocuk/status/478852645474824192,False,Amsterdam,None,@bodyform thanks for #talkingred! Raise awareness for women with #bleedingdisorders by checking our http://t.co/Ly6qnbejPH,1444,7.562414,None,United Kingdom,http://twitter.com/HaemoSocUK/status/478852645474824192,0,36
False,-14400,hemophiliafed,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",bleedingdisorders~HemoChat,http://twitter.com/nhf_hemophilia,True,None,478876215759998977,en,156,06/17/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/478876215759998977,False,Eastern Time (US & Canada),None,Join us &amp; @hemophiliafed on 6/25 at 1pm EST for our Twitter chat on #bleedingdisorders camp. Use #HemoChat to join in.,2773,10.478593,None,New York City,http://twitter.com/NHF_Hemophilia/status/478876215759998977,0,94
False,None,sixvibe,,haemophilia~hemophilia~bleedingdisorders,http://twitter.com/katekhair,False,None,478983335298236416,en,23,06/17/14,katekhair,http://twitter.com/katekhair/status/478983335298236416,False,None,None,RT @Sixvibe: The Bleed ... Through the eyes of a child  #haemophilia #hemophilia #bleedingdisorders http://t.co/xDjFqWvWhM,71,7.521139,None,,http://twitter.com/katekhair/status/478983335298236416,1,0
False,-14400,bioscripinc,The Central Ohio Chapter of the National Hemophilia Foundation for all bleeding and clotting disorders,bleedingdisorders~takingittothestreets,http://twitter.com/cocofnhf,True,"{u'type': u'Point', u'coordinates': [39.96558659, -82.01003621]}",479045182457790464,en,8,06/17/14,cocofnhf,http://twitter.com/cocofnhf/status/479045182457790464,False,Eastern Time (US & Canada),"{u'type': u'Point', u'coordinates': [-82.01003621, 39.96558659]}",Awesome Social Factor Night in Zanesville! Thank you @BioScripInc and @biogenidec #bleedingdisorders #takingittothestreets,393,7.3207445,"{u'country_code': u'US', u'url': u'https://api.twitter.com/1.1/geo/id/f4a27b9e3d616757.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-82.053673, 39.909178], [-81.977376, 39.909178], [-81.977376, 39.994063], [-82.053673, 39.994063]]]}, u'contained_within': [], u'full_name': u'Zanesville, OH', u'attributes': {}, u'id': u'f4a27b9e3d616757', u'name': u'Zanesville'}","Columbus, OH",http://twitter.com/cocofnhf/status/479045182457790464,0,33
False,-14400,biogenidec,The Central Ohio Chapter of the National Hemophilia Foundation for all bleeding and clotting disorders,bleedingdisorders~takingittothestreets,http://twitter.com/cocofnhf,True,"{u'type': u'Point', u'coordinates': [39.96558659, -82.01003621]}",479045182457790464,en,8,06/17/14,cocofnhf,http://twitter.com/cocofnhf/status/479045182457790464,False,Eastern Time (US & Canada),"{u'type': u'Point', u'coordinates': [-82.01003621, 39.96558659]}",Awesome Social Factor Night in Zanesville! Thank you @BioScripInc and @biogenidec #bleedingdisorders #takingittothestreets,393,7.3207445,"{u'country_code': u'US', u'url': u'https://api.twitter.com/1.1/geo/id/f4a27b9e3d616757.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-82.053673, 39.909178], [-81.977376, 39.909178], [-81.977376, 39.994063], [-82.053673, 39.994063]]]}, u'contained_within': [], u'full_name': u'Zanesville, OH', u'attributes': {}, u'id': u'f4a27b9e3d616757', u'name': u'Zanesville'}","Columbus, OH",http://twitter.com/cocofnhf/status/479045182457790464,0,33
False,-14400,hemophiliafed,Actor. Writer. Producer. Former Poker Pro. Hemophiliac & advocate. (Un)healthy obession w the NBA.,hemophilia~bleedingdisorders,http://twitter.com/pjlynch,True,None,479079071234527232,en,80578,06/18/14,pjlynch,http://twitter.com/pjlynch/status/479079071234527232,False,Eastern Time (US & Canada),None,RT @hemophiliafed: We only need to sell 46 more shirts to reach our goal! Help raise #hemophilia awareness w/a tee! https://t.co/tR7prmM8R7…,2946,7.45502,None,Los Angeles / NYC,http://twitter.com/pjlynch/status/479079071234527232,4,174
False,-18000,hemophiliafed,,hemophilia~bleedingdisorders,http://twitter.com/kimberly_hfa,False,None,479082165141917696,en,7,06/18/14,kimberly_hfa,http://twitter.com/kimberly_hfa/status/479082165141917696,False,Central Time (US & Canada),None,RT @hemophiliafed: We only need to sell 46 more shirts to reach our goal! Help raise #hemophilia awareness w/a tee! https://t.co/tR7prmM8R7…,47,7.45502,None,,http://twitter.com/Kimberly_HFA/status/479082165141917696,4,3
False,None,hemophiliafed,To enhance the quality of life for people with rare bleeding disorders in the state of New Mexico.,hemophilia~bleedingdisorders,http://twitter.com/sdonmbleeders,False,None,479083670729261056,en,141,06/18/14,sdonmbleeders,http://twitter.com/sdonmbleeders/status/479083670729261056,False,None,None,RT @hemophiliafed: We only need to sell 46 more shirts to reach our goal! Help raise #hemophilia awareness w/a tee! https://t.co/tR7prmM8R7…,30,7.45502,None,"Albuquerque, NM",http://twitter.com/SDONMbleeders/status/479083670729261056,4,1
False,7200,royallpoolhosps,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",women~bleedingdisorders,http://twitter.com/haemosocuk,True,None,479146173799100416,en,23,06/18/14,haemosocuk,http://twitter.com/haemosocuk/status/479146173799100416,False,Amsterdam,None,@RoyalLpoolHosps This is absolutely amazing! Thank you so much for raising awareness about #women #bleedingdisorders. http://t.co/Ly6qnbejPH,1444,9.415335,None,United Kingdom,http://twitter.com/HaemoSocUK/status/479146173799100416,1,36
False,3600,haemosocuk,"We provide specialist, emergency and complex care for people across the region. The new Royal  will open in 2017.",women~bleedingdisorders,http://twitter.com/royallpoolhosps,True,None,479179794165530624,en,290,06/18/14,royallpoolhosps,http://twitter.com/royallpoolhosps/status/479179794165530624,False,London,None,RT @HaemoSocUK: @RoyalLpoolHosps This is absolutely amazing! Thank you so much for raising awareness about #women #bleedingdisorders. http:…,2646,7.6125326,None,"Liverpool, UK",http://twitter.com/RoyalLpoolHosps/status/479179794165530624,1,17
False,3600,royallpoolhosps,"We provide specialist, emergency and complex care for people across the region. The new Royal  will open in 2017.",women~bleedingdisorders,http://twitter.com/royallpoolhosps,True,None,479179794165530624,en,290,06/18/14,royallpoolhosps,http://twitter.com/royallpoolhosps/status/479179794165530624,False,London,None,RT @HaemoSocUK: @RoyalLpoolHosps This is absolutely amazing! Thank you so much for raising awareness about #women #bleedingdisorders. http:…,2646,7.6125326,None,"Liverpool, UK",http://twitter.com/RoyalLpoolHosps/status/479179794165530624,1,17
False,7200,loisdowsett,"The only UK wide charity for all people affected by bleeding disorders. Providing information, support and advocacy.",TalkingRed~bleedingdisorders,http://twitter.com/haemosocuk,True,None,479258284562849792,en,23,06/18/14,haemosocuk,http://twitter.com/haemosocuk/status/479258284562849792,False,Amsterdam,None,@LoisDowsett That's awesome!! Thank you so much for supporting #TalkingRed and raising awareness for womens #bleedingdisorders,1444,7.579289,None,United Kingdom,http://twitter.com/HaemoSocUK/status/479258284562849792,0,36
