hashtags,id,retweeted,coordinates,content,followers_count,score,location,retweet_count,listed_count,favorited,utc_offset,description,user_mentions,trackback_author_url,geo_enabled,geo,lang,favourites_count,firstpost_date,url,time_zone,place,trackback_author_nick,trackback_permalink
askcoeliacuk~TwitterChat~askcoeliacuk~glutenfree~celiac~coeliac~IBS~health,479952977370025984,False,None,RT @Coeliac_UK: Our #askcoeliacuk #TwitterChat has begun - ask your questions now using the #askcoeliacuk hashtag. #glutenfree #celiac #coe…,2382,6.473972,"Totnes, Devon, England",2,42,False,3600,"organic | award-winning | soups | sauces | puddings | free from | gluten free | dairy free | sugar free | no additives or preservatives
http://t.co/dZiJNicfIP",Coeliac_UK,http://twitter.com/tidefordorganic,False,None,en,400,06/20/14,http://twitter.com/tidefordorganic/status/479952977370025984,London,None,tidefordorganic,http://twitter.com/TidefordOrganic/status/479952977370025984
NJ~NYC~celiac~glutenfree~health,479953292362268672,False,None,"@VamooseGlutenFr - best of luck! Love your name too! My daughter @GFJenna is in #NJ, but very close to #NYC -  #celiac #glutenfree #health",4482,6.6564927,,0,142,False,-14400,"#Celiac Disease, Gluten Free, family, #GF receipes, healthy lifestyle, organic #doterra wellness advocate http://t.co/oyChWCOtfr",VamooseGlutenFr~GFJenna,http://twitter.com/noglutenhere,True,None,en,167,06/20/14,http://twitter.com/noglutenhere/status/479953292362268672,Eastern Time (US & Canada),None,noglutenhere,http://twitter.com/noglutenhere/status/479953292362268672
glutenfree~celiac,479956770429755393,False,None,Where is gluten hiding in your diet? #glutenfree #celiac http://t.co/UEidKI3OKz,15802,9.366276,"Dadu City, Pakistan",4,59,False,18000,❤Sports Lover⭐Sports Fanatic⭐The Superfan of Sports⭐Cricket'WWE'Tennis'Football etc⭐Living Gluten Free Diet⭐Living Gluten Free Lifestyle with Celiac since '08⭐,,http://twitter.com/thebilawal,True,None,en,9616,06/20/14,http://twitter.com/thebilawal/status/479956770429755393,Karachi,None,thebilawal,http://twitter.com/TheBilawal/status/479956770429755393
Celiac~GlutenFree,479958452350238720,False,None,#Celiac? Going #GlutenFree? There's an App for that: http://t.co/odneKKBPrZ (via @delightgfmag) http://t.co/ktQKqdp3BL,211,7.1225977,,0,2,False,7200,Handpicked for those who say NO to gluten,delightgfmag,http://twitter.com/hpgluten,False,None,en,0,06/20/14,http://twitter.com/hpgluten/status/479958452350238720,Amsterdam,None,hpgluten,http://twitter.com/HPGluten/status/479958452350238720
celiac~gluten,479959688692240385,False,None,"When you have #celiac, you really have to consider cross contamination with #gluten http://t.co/oEDcXHqeOp",287,7.8010283,"White Bear Lake, MN",0,11,False,-18000,"Wife, Mother, Dietitian, CDE, CLT and owner of Momentum Health Nutrition Services, Helping People find the right balance with food one bite at a time.",,http://twitter.com/erindarosa,True,None,en,101,06/20/14,http://twitter.com/erindarosa/status/479959688692240385,Central Time (US & Canada),None,erindarosa,http://twitter.com/erindarosa/status/479959688692240385
GlutenFree~celiac~gf~motherhood~parenting~mom,479963501428232192,False,None,New Post: Valuable Lessons Learned as a Mom of a #GlutenFree Kid http://t.co/AqSkapfDI2 #celiac #gf #motherhood #parenting #mom,2884,10.484517,"Minneapolis, Minnesota",0,160,False,-21600,"Founder: http://t.co/i8YQVxRTGh, Family Editor for Gluten-Free Living Magazine,Gluten-Free Lifestyle Teacher, & Former Journalist. Plus, wife and mother",,http://twitter.com/amyleger,True,None,en,547,06/20/14,http://twitter.com/amyleger/status/479963501428232192,Mountain Time (US & Canada),None,amyleger,http://twitter.com/AmyLeger/status/479963501428232192
glutenfree~glutensensitivity~celiac,479964851750445057,False,None,RT @gfreeschool: Do angry #glutenfree articles &amp; blogs help or hurt the cause &amp; awareness? http://t.co/UvtUS63Aw2 #glutensensitivity #celiac,130,6.579636,,2,0,False,None,Just someone with Celiac Disease who wants to spread awareness.,gfreeschool,http://twitter.com/alywissinger,False,None,en,804,06/20/14,http://twitter.com/alywissinger/status/479964851750445057,None,None,alywissinger,http://twitter.com/alywissinger/status/479964851750445057
glutenfree~celiac,479965599247130624,False,None,RT @TheBilawal: Where is gluten hiding in your diet? #glutenfree #celiac http://t.co/UEidKI3OKz,3562,7.218284,"Devon,UK",4,59,False,7200,"I enjoy talking about and reviewing great food.#freshproduce #localfood #glutenfree foods are my passion, oh and as well as talking I very much enjoy eating!",TheBilawal,http://twitter.com/talkinggoodfood,True,None,en,62,06/20/14,http://twitter.com/talkinggoodfood/status/479965599247130624,Amsterdam,None,talkinggoodfood,http://twitter.com/TalkingGoodFood/status/479965599247130624
glutenfree~Celiac~Colitis,479966383703617536,False,None,"Today = 4 yrs #glutenfree, &amp; not bc I have #Celiac, but instead bc I have another autoimmune disease: #Colitis. http://t.co/Wg0w7DvMuT",8425,10.505003,"San Francisco, CA",0,561,False,-25200,"entrepreneur, founder/CEO @ALovingSpoon #NutButter (http://t.co/19E5ElmsPk), A Gutsy Girl, mommy via #adoption, always in love with life, Jesus, coffee & wine",,http://twitter.com/sarahkayhoffman,True,None,en,41,06/20/14,http://twitter.com/sarahkayhoffman/status/479966383703617536,Pacific Time (US & Canada),None,sarahkayhoffman,http://twitter.com/sarahkayhoffman/status/479966383703617536
glutenfree~celiac,479969527149498369,False,None,GFB Archives:: Cauliflower Fried 'Rice' - Way Healthy &amp; Way Delicious http://t.co/01SDUQLCDE #glutenfree #celiac,488,6.9496517,Toronto,0,10,False,-14400,"A gluten free food & lifestyle blog. We swear, we're not bitches. :)
http://t.co/Sp4oYoK0RT",,http://twitter.com/gfreebitches,False,None,en,25,06/20/14,http://twitter.com/gfreebitches/status/479969527149498369,Eastern Time (US & Canada),None,gfreebitches,http://twitter.com/GFreeBitches/status/479969527149498369
Celiac~Disease~Gluten~GlutenWheat~Allergy~wheat~health~GF,479970183403286528,False,None,"#Celiac #Disease, #Gluten Sensitivity, #GlutenWheat #Allergy –and four different types of #wheat allergy
#health #GF
 http://t.co/0gE0BzNnjv",233,6.8793664,,0,1,False,None,,,http://twitter.com/marlyargh,True,None,en,628,06/20/14,http://twitter.com/marlyargh/status/479970183403286528,None,None,marlyargh,http://twitter.com/marlyargh/status/479970183403286528
gfree~celiac,479974142692057088,False,None,Review posted about Woodfire Restaurant in MD http://t.co/1NndiNhPTa #gfree #celiac,11748,10.849514,"Clayton, MO",0,334,False,-18000,Putting people and gluten-free friendly businesses together! Searchable apps for iPhone/iPad (http://t.co/t8Col3b8A9) and Android (https://t.co/bSAULfddxM)!,,http://twitter.com/gfregistry,True,None,en,1,06/20/14,http://twitter.com/gfregistry/status/479974142692057088,Central Time (US & Canada),None,gfregistry,http://twitter.com/gfregistry/status/479974142692057088
glutenfree~celiac~avleat,479974248749236224,False,None,Thanks West End Bakery in @westavl for offering #glutenfree bread. This #celiac is appreciative. #avleat,1234,7.19641,"Asheville, NC",0,31,False,-18000,"Writer, journalist, and content creator. Restauranteur. Poet. Proud Ashevillian.",westavl,http://twitter.com/martyweil,True,None,en,337,06/20/14,http://twitter.com/martyweil/status/479974248749236224,Central Time (US & Canada),None,martyweil,http://twitter.com/martyweil/status/479974248749236224
celiac~celiacdisease,479977279683305472,False,None,I asked my Celiac disease for a divorce! #celiac #celiacdisease,32,7.6726966,"Burlington, Ontario ",0,0,False,None,Living with Celiac!,,http://twitter.com/lissakeavs,False,None,en,43,06/20/14,http://twitter.com/lissakeavs/status/479977279683305472,None,None,lissakeavs,http://twitter.com/LissaKeavs/status/479977279683305472
GlutenSensitive~celiac~glutenfree~gfree,479978336932732929,False,None,Anxiety &amp; Depression for #GlutenSensitive is real. Here's what you can try: http://t.co/RHzBdfL68u #celiac #glutenfree #gfree,4508,7.037903,Philadelphia,0,123,False,-14400,"Teaching #glutenfree folks how to be healthy, 1 meal at a time! Free GF recipes & 7-day menu plan at http://t.co/xe2DgUZA",,http://twitter.com/gfreeschool,False,None,en,2187,06/20/14,http://twitter.com/gfreeschool/status/479978336932732929,Eastern Time (US & Canada),None,gfreeschool,http://twitter.com/gfreeschool/status/479978336932732929
foodallergy~celiac~customeater~Disney,479979684974055424,False,None,FF to our friends @Freedible! Thank you for your support for #foodallergy #celiac #customeater event at #Disney! We love all that you do!,291,7.037903,"Lake Buena Vista, Florida",0,2,False,None,"Food Allergy and #Celiac Convention: Celebrating awareness inside the magic! November 22nd, 2014. Disney's Coronado Springs Resort #glutenfree #allergyfree",Freedible,http://twitter.com/celebrateaware,False,None,en,355,06/20/14,http://twitter.com/celebrateaware/status/479979684974055424,None,None,celebrateaware,http://twitter.com/celebrateaware/status/479979684974055424
FF~FACCWDW~Disney~celiac~glutenfree~foodallergy,479979759599112192,False,None,#FF to vendor @BeeNutFreeLLC! They make our world one honey of a place! #FACCWDW #Disney #celiac #glutenfree #foodallergy,291,6.966239,"Lake Buena Vista, Florida",0,2,False,None,"Food Allergy and #Celiac Convention: Celebrating awareness inside the magic! November 22nd, 2014. Disney's Coronado Springs Resort #glutenfree #allergyfree",BeeNutFreeLLC,http://twitter.com/celebrateaware,False,None,en,355,06/20/14,http://twitter.com/celebrateaware/status/479979759599112192,None,None,celebrateaware,http://twitter.com/celebrateaware/status/479979759599112192
FF~eatfreely~Disney~FACCWDW~celiac~foodallergy~glutenfree,479979795489751040,False,None,#FF to Magic Plus Platinum Sponsor @enjoylifefoods! Thanks for helping us #eatfreely at #Disney! #FACCWDW #celiac #foodallergy #glutenfree,291,6.726141,"Lake Buena Vista, Florida",0,2,False,None,"Food Allergy and #Celiac Convention: Celebrating awareness inside the magic! November 22nd, 2014. Disney's Coronado Springs Resort #glutenfree #allergyfree",enjoylifefoods,http://twitter.com/celebrateaware,False,None,en,355,06/20/14,http://twitter.com/celebrateaware/status/479979795489751040,None,None,celebrateaware,http://twitter.com/celebrateaware/status/479979795489751040
FF~runDisney~FACCWDW~celiac~foodallergy~glutenfree,479979833003618304,False,None,#FF to vendor @PlantFusion! Keeping us fueled for #runDisney races! #FACCWDW #celiac #foodallergy #glutenfree,291,6.8842745,"Lake Buena Vista, Florida",0,2,False,None,"Food Allergy and #Celiac Convention: Celebrating awareness inside the magic! November 22nd, 2014. Disney's Coronado Springs Resort #glutenfree #allergyfree",PlantFusion,http://twitter.com/celebrateaware,False,None,en,355,06/20/14,http://twitter.com/celebrateaware/status/479979833003618304,None,None,celebrateaware,http://twitter.com/celebrateaware/status/479979833003618304
celiac,479981011376545792,False,None,@GFJenna - great article you wrote!  3 Ways to get tastier veggies with essential oils by Jenna D. | SheKnows http://t.co/JDUDPW5xH9 #celiac,4482,8.452335,,1,142,False,-14400,"#Celiac Disease, Gluten Free, family, #GF receipes, healthy lifestyle, organic #doterra wellness advocate http://t.co/oyChWCOtfr",GFJenna,http://twitter.com/noglutenhere,True,None,en,167,06/20/14,http://twitter.com/noglutenhere/status/479981011376545792,Eastern Time (US & Canada),None,noglutenhere,http://twitter.com/noglutenhere/status/479981011376545792
celiac,479981569973956609,False,None,RT @noglutenhere: @GFJenna - great article you wrote!  3 Ways to get tastier veggies with essential oils by Jenna D. | SheKnows http://t.co…,251,6.6582427,"Orlando, Florida, US",1,6,False,-14400,Writer/Editor/Blogger/Affiliate with Gluten Problems on the mend ...,noglutenhere~GFJenna,http://twitter.com/glutenfrgo2lady,False,None,en,62,06/20/14,http://twitter.com/glutenfrgo2lady/status/479981569973956609,Eastern Time (US & Canada),None,glutenfrgo2lady,http://twitter.com/GlutenFrGo2Lady/status/479981569973956609
glutenfree~celiac,479983427945766912,False,None,@ccasey94 @HueysRestaurant Huey's is getting GF buns! More choices of where to eat! #glutenfree #celiac,97,7.0702343,,0,0,False,None,"Acts 1:8 always learning, love networking",ccasey94~HueysRestaurant,http://twitter.com/girlmurmuration,False,None,en,344,06/20/14,http://twitter.com/girlmurmuration/status/479983427945766912,None,None,girlmurmuration,http://twitter.com/Girlmurmuration/status/479983427945766912
celiac~glutenfree,479985089317969920,False,None,Got a case of #celiac disease or do you just prefer #glutenfree products? Here are six beers to sample:... http://t.co/oTEvMiyf83,1046,7.99743,"Houston, Texas",2,26,False,-18000,"Let's talk about beer - but let's drink some first! I am a beer writer living in Houston, Texas. I like talking about beer and, of course, drinking beer.",,http://twitter.com/greatbeernow,False,None,en,36,06/20/14,http://twitter.com/greatbeernow/status/479985089317969920,Central Time (US & Canada),None,greatbeernow,http://twitter.com/GreatBeerNow/status/479985089317969920
celiac~glutenfree,479985979126591488,False,None,RT @GreatBeerNow: Got a case of #celiac disease or do you just prefer #glutenfree products? Here are six beers to sample:... http://t.co/oT…,515,6.9967003,,2,7,False,-10800,"General Manager @morristapngrill, Dad to future Yankees Player, Beer-menu-creator extraordinaire, beer lover and beginner geek",GreatBeerNow,http://twitter.com/craftbeergm,True,None,en,195,06/20/14,http://twitter.com/craftbeergm/status/479985979126591488,Atlantic Time (Canada),None,craftbeergm,http://twitter.com/CraftBeerGM/status/479985979126591488
gfree~celiac,479989613613023233,False,None,Review posted about @@FitSweets in TN http://t.co/wBnDp31gix #gfree #celiac,11748,11.444809,"Clayton, MO",1,334,False,-18000,Putting people and gluten-free friendly businesses together! Searchable apps for iPhone/iPad (http://t.co/t8Col3b8A9) and Android (https://t.co/bSAULfddxM)!,FitSweets,http://twitter.com/gfregistry,True,None,en,1,06/20/14,http://twitter.com/gfregistry/status/479989613613023233,Central Time (US & Canada),None,gfregistry,http://twitter.com/gfregistry/status/479989613613023233
glutenfree~Celiac~foodallergy,479990968733929473,False,None,Mmm. 1-2-3 Gluten Free Biscuits &amp; fresh berry jam for breakfast. Oh yum! #glutenfree #Celiac #foodallergy,3008,6.6960907,"Cleveland, Ohio",0,104,False,-18000,"We make gluten-free & allergen-free baking mixes. 
With 17 scrumptious mixes to choose from, what will YOU bake?",,http://twitter.com/123glutenfree,False,None,en,22,06/20/14,http://twitter.com/123glutenfree/status/479990968733929473,Central Time (US & Canada),None,123glutenfree,http://twitter.com/123glutenfree/status/479990968733929473
gf~gfree~celiac,479992158162653184,False,None,"Long Time No See: Although it seems like I have disappeared, I haven’t fallen off the face ... http://t.co/KiUTz1aa1F #gf #gfree #celiac",4560,10.852113,,0,278,False,-18000,"Columbus, Ohio GF mom, wife, blogger, runner & personal trainer.",,http://twitter.com/gfreeislife,False,None,en,2195,06/20/14,http://twitter.com/gfreeislife/status/479992158162653184,Central Time (US & Canada),None,gfreeislife,http://twitter.com/gfreeislife/status/479992158162653184
celiac,479993973700706304,False,None,"""How Restaurant Pros Are Handling the Surge of Food Allergies"" http://t.co/FD0BXfnrQa @Eater well-researched + informative piece  #celiac",307,7.0431986,"white mountains, new hampshire",0,3,False,-10800,"nonprofit development manager + #CSR junkie. domestic goddess, runner, skier + @barre3 addict. @shejumps world explorer with big stomach + bigger heart.",Eater,http://twitter.com/gigibregani,False,None,en,282,06/20/14,http://twitter.com/gigibregani/status/479993973700706304,Atlantic Time (Canada),None,gigibregani,http://twitter.com/GiGiBregani/status/479993973700706304
allergyfree~celiac~eathealthy~healthysnacking~vegan~veganism,479994305776336896,False,None,Another sysco_corp tasting event. #allergyfree #celiac #eathealthy #healthysnacking #vegan #veganism… http://t.co/m9UeDJ4ARw,89,6.8497534,"Miramar, FL ",0,0,False,-14400,,,http://twitter.com/fabzsnacks,True,None,en,2,06/20/14,http://twitter.com/fabzsnacks/status/479994305776336896,Eastern Time (US & Canada),None,fabzsnacks,http://twitter.com/fabzsnacks/status/479994305776336896
celiac~glutenfree,479995644401446912,False,None,"I got to preview a new restaurant last night, Not Your Average Joe's in Glen Mills. It was amazing. Great GF menu, too! #celiac #glutenfree",270,7.283909,Delaware,0,9,False,-14400,"Actor turned Radio Copywriter, Voice Over Talent, part of Thirsty Thursday at 3 on 1150AM WDEL and fill in for Nancy Johnson on 93.7 WSTW",,http://twitter.com/wstwgina,False,None,en,206,06/20/14,http://twitter.com/wstwgina/status/479995644401446912,Eastern Time (US & Canada),None,wstwgina,http://twitter.com/WSTWGina/status/479995644401446912
celiac,479995645625761792,False,None,New pill for #celiac may work to reduce incidental damage and complement a gluten-free diet. http://t.co/34rdd4tAFz via @HuffingtonPost,2890,7.083161,Washington DC ,0,113,False,-14400,"DC Metro Celiac Organization (DCMCO) Helping those living #glutenfree in DC, MD, and NOVA.",HuffingtonPost,http://twitter.com/dcceliacs,False,None,en,24,06/20/14,http://twitter.com/dcceliacs/status/479995645625761792,Eastern Time (US & Canada),None,dcceliacs,http://twitter.com/dcceliacs/status/479995645625761792
celiac,479996644361248768,False,None,"What does a person with #celiac eat after brain surgery. That would be ketchup chips, Hardboiled eggs and Freezies.",160,7.3954377,"Toronto, Ontario",0,2,False,None,"Legal assistant obsessed with dogs, mexican food and polka dots. New to gluten-free living. Marrying @andrewmurrman October 2014",,http://twitter.com/27tolifeblog,False,None,en,711,06/20/14,http://twitter.com/27tolifeblog/status/479996644361248768,None,None,27tolifeblog,http://twitter.com/27toLifeblog/status/479996644361248768
celiac,479997083840434176,False,None,A new pill may soon be available to treat #celiac disease. http://t.co/4yL7MqMfq4,883,8.099095,800-695-1544,0,27,False,-14400,Drugwatch is dedicated to informing you about the dangerous side effects of doctor-prescribed drugs and medical devices.,,http://twitter.com/drug_watch,False,None,en,118,06/20/14,http://twitter.com/drug_watch/status/479997083840434176,Eastern Time (US & Canada),None,drug_watch,http://twitter.com/Drug_watch/status/479997083840434176
Celiac~health,479997996952588288,False,None,Reading 'Living With #Celiac Disease - Top 5 Tips To Help Living With Celiac Disease' here: http://t.co/QNTTXkvxY1 #health,30536,8.784701,Ottawa,1,29,False,None,I inform people about a very easy and convenient way to get greener and better quality products at a fraction of the cost. Make your home a safer place!,,http://twitter.com/oneottawamama,True,None,en,43,06/20/14,http://twitter.com/oneottawamama/status/479997996952588288,None,None,oneottawamama,http://twitter.com/OneOttawaMama/status/479997996952588288
Celiac,479998741621915649,False,None,Got about 20 minutes for a survey? Adults with #Celiac and their Significant Others Needed for Research Study | NFCA http://t.co/0uIQYFULg0,62,7.1522107,"Washington, DC",0,2,False,-14400,"Gluten-Free | Flavor-Full | Coming to 2409 18th St. NW Washington, DC (in beautiful Adams Morgan)",,http://twitter.com/risebakerygf,False,None,en,36,06/20/14,http://twitter.com/risebakerygf/status/479998741621915649,Eastern Time (US & Canada),None,risebakerygf,http://twitter.com/RiseBakeryGF/status/479998741621915649
celiac~GF,480008376860946434,False,None,Gluten-free diet improved 'brain fog' associated with celiac disease http://t.co/taIK9bSAk9 #celiac #GF,5370,11.143735,"San Diego, California",1,248,False,-28800,Owner-Spicy RD Nutrition. Mom. Hiker. #GF Recipe Creator. World Traveler. Adventure Seeker. Wanna' be goat farmer. Healthy is delicious. YOU are delicious!,,http://twitter.com/thespicyrd,True,None,en,757,06/20/14,http://twitter.com/thespicyrd/status/480008376860946434,Alaska,None,thespicyrd,http://twitter.com/TheSpicyRD/status/480008376860946434
glutenfree~celiac,480008484336193536,False,None,Sign up for The Savvy Celiac's e-Newsletter! News &amp; info for #glutenfree &amp; #celiac communities http://t.co/gDDqWGOQXr Next issue tomorrow,2884,9.834565,"Minneapolis, Minnesota",0,160,False,-21600,"Founder: http://t.co/i8YQVxRTGh, Family Editor for Gluten-Free Living Magazine,Gluten-Free Lifestyle Teacher, & Former Journalist. Plus, wife and mother",,http://twitter.com/amyleger,True,None,en,547,06/20/14,http://twitter.com/amyleger/status/480008484336193536,Mountain Time (US & Canada),None,amyleger,http://twitter.com/AmyLeger/status/480008484336193536
celiac~GF,480009755155759104,False,None,RT @TheSpicyRD: Gluten-free diet improved 'brain fog' associated with celiac disease http://t.co/taIK9bSAk9 #celiac #GF,350,6.94471,Kempton Park,1,2,False,7200,"Someone who has a vision, #happy #fit #strong #Warrior #LoveTattoos",TheSpicyRD,http://twitter.com/raymizz_89,False,None,en,2411,06/20/14,http://twitter.com/raymizz_89/status/480009755155759104,Pretoria,None,raymizz_89,http://twitter.com/Raymizz_89/status/480009755155759104
glutenfree~gfreelove~celiac,480009800554917888,False,None,Who has zucchini growing in their garden? Make these Zucchini Pizza Boats - http://t.co/Rdn4rr1KQJ #glutenfree #gfreelove #celiac,3014,7.630034,"Toledo, OH",1,87,False,-18000,"Creator of http://t.co/LFTEieiDcF. Young, wild & #GlutenFree. Spreading #gfreelove. Beware: My #gfree tweets WILL make you hungry.",,http://twitter.com/gfreelaura,False,None,en,1485,06/20/14,http://twitter.com/gfreelaura/status/480009800554917888,Quito,None,gfreelaura,http://twitter.com/GFreeLaura/status/480009800554917888
Ibuprofen~celiac,480009960198524928,False,None,VIDEO: #Ibuprofen may contribute to #celiac disease http://t.co/T0ugRrnHmy http://t.co/OpZ6nQq1SD,4430,11.766584,"Boston, MA",1,112,False,-14400,"With your support, we can provide the best possible care to every patient who needs it. Also follow: @MassGeneralNews",,http://twitter.com/massgeneral,False,None,en,15,06/20/14,http://twitter.com/massgeneral/status/480009960198524928,Eastern Time (US & Canada),None,massgeneral,http://twitter.com/MassGeneral/status/480009960198524928
Celiac~health,480011209832673280,False,None,RT @OneOttawaMama: Reading 'Living With #Celiac Disease - Top 5 Tips To Help Living With Celiac Disease' here: http://t.co/QNTTXkvxY1 #heal…,6179,7.0057435,,1,57,False,None,,OneOttawaMama,http://twitter.com/bingbing_blog,False,None,en-gb,108337,06/20/14,http://twitter.com/bingbing_blog/status/480011209832673280,None,None,bingbing_blog,http://twitter.com/BINGBING_BLOG/status/480011209832673280
GF~celiac~glutenfree~Caribbean,480011248260902914,False,None,New on the Gluten-Free Guidebook: a reader reports on her trip to St. Maarten! http://t.co/jHtQvkzy83 #GF #celiac #glutenfree #Caribbean,4158,10.311069,"New York, NY",0,319,False,-14400,"Bad influence. Award-winning author of THE DAMAGE DONE and BLOOD ALWAYS TELLS. Toronto born, NYC based. My love of the Bee Gees is unironic.",,http://twitter.com/hilarydavidson,False,None,en,237,06/20/14,http://twitter.com/hilarydavidson/status/480011248260902914,Eastern Time (US & Canada),None,hilarydavidson,http://twitter.com/hilarydavidson/status/480011248260902914
glutenfree~celiac,480012411299041280,False,None,Cheers! Here are 6 great gluten-free alternatives to beer: http://t.co/B2NjFjQua7 #glutenfree #celiac,387,8.907484,Virginia,1,9,False,-14400,Jane Anderson helps others with celiac disease and gluten intolerance learn how to eat gluten-free and get - and stay - healthy.,,http://twitter.com/aboutglutenfree,False,None,en,1,06/20/14,http://twitter.com/aboutglutenfree/status/480012411299041280,Eastern Time (US & Canada),None,aboutglutenfree,http://twitter.com/AboutGlutenFree/status/480012411299041280
Allergies~Asthma~plexusslim~health~candida~probiotics~fungus~yeast~diettips~mold~celiac~glutenfree,480012541427343360,False,None,#Allergies #Asthma help http://t.co/APCCbdVlCI #plexusslim #health #candida #probiotics #fungus #yeast #diettips #mold #celiac #glutenfree,1519,6.655872,"austin, texas",0,10,False,-14400,Being healthy has changed my entire being. I'm joyful and well. #plexusslim #juicing #paleo #glutenfree #diet #hypoglycemia #pain #allergies #network #candida,,http://twitter.com/plexus_healthy,False,None,en,944,06/20/14,http://twitter.com/plexus_healthy/status/480012541427343360,Eastern Time (US & Canada),None,plexus_healthy,http://twitter.com/plexus_healthy/status/480012541427343360
glutenfree~celiac,480013350298873857,False,None,RT @AboutGlutenFree: Cheers! Here are 6 great gluten-free alternatives to beer: http://t.co/B2NjFjQua7 #glutenfree #celiac,967,7.0902066,Chicago,1,16,False,-18000,"A former college professor living with Crohn's and Celiac/Coeliac Disease for over 20 years.  Raising awareness, learning and educating along the way.",AboutGlutenFree,http://twitter.com/gfreeprof,True,None,en,43,06/20/14,http://twitter.com/gfreeprof/status/480013350298873857,Central Time (US & Canada),None,gfreeprof,http://twitter.com/GFreeProf/status/480013350298873857
coeliac~coeliac~celiac,480013596500692994,False,None,“How my little boy’s #coeliac diagnosis made me into an author and him into a budding chef”: http://t.co/VE9kfYkglE #coeliac #celiac,2063,7.214063,Worldwide - from London. ,0,43,False,3600,"The world's only weekly c(o)eliac / glutenfree show. Help, health & advice on your gfree life. Stream/download: iTunes, YouTube & http://t.co/gtJuJXemXM",,http://twitter.com/gfreeradio,False,None,en,554,06/20/14,http://twitter.com/gfreeradio/status/480013596500692994,London,None,gfreeradio,http://twitter.com/GFreeRadio/status/480013596500692994
Ibuprofen~celiac,480014458824433664,False,None,RT @MassGeneral: VIDEO: #Ibuprofen may contribute to #celiac disease http://t.co/T0ugRrnHmy http://t.co/OpZ6nQq1SD,357,7.5714183,"New York, NY",1,3,False,None,I'm a Biochemist on paper. Looking to travel. Don't take any of this seriously.,MassGeneral,http://twitter.com/nnebeluk,True,None,en,8974,06/20/14,http://twitter.com/nnebeluk/status/480014458824433664,None,None,nnebeluk,http://twitter.com/nnebeluk/status/480014458824433664
GlutenFree~GlutenFreedom~Celiac~CeliacAwareness~Toronto~TO,480014724969795585,False,None,For that Gluten-Free Treat Try Bunner’s Bake Shop... http://t.co/AO4CiT0GOw #GlutenFree #GlutenFreedom #Celiac #CeliacAwareness #Toronto #TO,218,6.660814,Toronto . Canada,0,5,False,-10800,"Luxury travel, goods and services, aimed at an exclusive clientele.",,http://twitter.com/baystbull,True,None,en,5,06/20/14,http://twitter.com/baystbull/status/480014724969795585,Atlantic Time (Canada),None,baystbull,http://twitter.com/BayStBull/status/480014724969795585
glutenfree~gfreelove~celiac,480016277109370881,False,None,RT @GFreeLaura: Who has zucchini growing in their garden? Make these Zucchini Pizza Boats - http://t.co/Rdn4rr1KQJ #glutenfree #gfreelove #…,652,6.677047,"Napa Valley, California",1,1,False,None,"I'm a gluten free mom,wife,911 dispatcher and lover of music, books and great food! And DAUGHTRY!!!!!",GFreeLaura,http://twitter.com/momymedic,False,None,en,124,06/20/14,http://twitter.com/momymedic/status/480016277109370881,None,None,momymedic,http://twitter.com/momymedic/status/480016277109370881
Gluten~celiacsafe~celiac,480016389630353408,False,None,“@CeliacAwareness: [Infographic] #Gluten Hot Spots at Home: http://t.co/WwvANcA9oT #celiacsafe #celiac” a must read!,339,8.079999,Philly/Pitt,0,1,False,-10800,#RD2be,CeliacAwareness,http://twitter.com/katchiappini,True,None,en,352,06/20/14,http://twitter.com/katchiappini/status/480016389630353408,Atlantic Time (Canada),None,katchiappini,http://twitter.com/KatChiappini/status/480016389630353408
celiac~glutenfree,480016959828815873,False,None,Great article! How Restaurant Pros Are Handling the Surge of Food Allergies http://t.co/fCogi6zVja via @Eater #celiac #glutenfree,514,7.3181415,"Austin, TX",0,12,False,None,100% Gluten Free - A Digestible Documentary Film about Celiac Disease and Non-Celiac Gluten Sensitivity; Email: 100percentglutenfree@outlook.com,Eater,http://twitter.com/100glutenfree,False,None,en,359,06/20/14,http://twitter.com/100glutenfree/status/480016959828815873,None,None,100glutenfree,http://twitter.com/100GlutenFree/status/480016959828815873
celiac,480017331616489472,False,None,“@CeliacAwareness: FDA Gluten-Free Labeling Rule: Registration Available for 2nd NFCA Webinar http://t.co/WaUp43RyB3 #celiac @glutenfree”,339,6.761348,Philly/Pitt,0,1,False,-10800,#RD2be,CeliacAwareness~glutenfree,http://twitter.com/katchiappini,True,None,en,352,06/20/14,http://twitter.com/katchiappini/status/480017331616489472,Atlantic Time (Canada),None,katchiappini,http://twitter.com/KatChiappini/status/480017331616489472
Indianapolis~celiac~glutensensitivity,480019866586345472,False,None,Visiting #Indianapolis with #celiac #glutensensitivity? Check out Living Without Article: http://t.co/ukh7dCKI1C,3795,7.230591,USA,0,75,False,-18000,"CeliacCorner provides info on Celiac and living a gluten-free lifestyle. Medical & Lifestyle Articles, Recipes, Reviews,Tips, Giveaways! We are here for you.",,http://twitter.com/celiaccorner,False,None,en,94,06/20/14,http://twitter.com/celiaccorner/status/480019866586345472,Central Time (US & Canada),None,celiaccorner,http://twitter.com/CeliacCorner/status/480019866586345472
