favorited,utc_offset,description,user_mentions,hashtag,trackback_author_url,geo_enabled,geo,id,lang,favourites_count,firstpost_date,trackback_author_nick,url,retweeted,time_zone,coordinates,content,followers_count,score,place,location,trackback_permalink,retweet_count,listed_count
False,None,"investing in human spirit, before it's too late",hemophiliafed,bleedingdisorders,http://twitter.com/oldlew,True,None,479329961291964416,en,74,06/18/14,oldlew,http://twitter.com/oldlew/status/479329961291964416,False,None,None,Feeling inspired by patients stories and democracy in action @hemophiliafed hill day #bleedingdisorders #advocacy http://t.co/Am2UwmTBOd,32,7.575249,None,Beneath an Ithaca sunset,http://twitter.com/oldlew/status/479329961291964416,0,0
False,None,"investing in human spirit, before it's too late",hemophiliafed,advocacy,http://twitter.com/oldlew,True,None,479329961291964416,en,74,06/18/14,oldlew,http://twitter.com/oldlew/status/479329961291964416,False,None,None,Feeling inspired by patients stories and democracy in action @hemophiliafed hill day #bleedingdisorders #advocacy http://t.co/Am2UwmTBOd,32,7.575249,None,Beneath an Ithaca sunset,http://twitter.com/oldlew/status/479329961291964416,0,0
False,None,"investing in human spirit, before it's too late",,beforethelaw,http://twitter.com/oldlew,True,None,479332290796204032,en,74,06/18/14,oldlew,http://twitter.com/oldlew/status/479332290796204032,False,None,None,Hemophiliacs fighting the power #beforethelaw #bleedingdisorders hemophiliafed hill day http://t.co/kVXpEls2lt,32,7.4777784,None,Beneath an Ithaca sunset,http://twitter.com/oldlew/status/479332290796204032,0,0
False,None,"investing in human spirit, before it's too late",,bleedingdisorders,http://twitter.com/oldlew,True,None,479332290796204032,en,74,06/18/14,oldlew,http://twitter.com/oldlew/status/479332290796204032,False,None,None,Hemophiliacs fighting the power #beforethelaw #bleedingdisorders hemophiliafed hill day http://t.co/kVXpEls2lt,32,7.4777784,None,Beneath an Ithaca sunset,http://twitter.com/oldlew/status/479332290796204032,0,0
False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,haemophilia,http://twitter.com/haemjournal,False,None,479334047756587008,en,0,06/18/14,haemjournal,http://twitter.com/haemjournal/status/479334047756587008,False,None,None,Women with haemophilia: more than just carriers #haemophilia #hemophilia #bleedingdisorders http://t.co/WzIJrfgy6p,39,7.5113406,None,London,http://twitter.com/haemjournal/status/479334047756587008,0,1
False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,hemophilia,http://twitter.com/haemjournal,False,None,479334047756587008,en,0,06/18/14,haemjournal,http://twitter.com/haemjournal/status/479334047756587008,False,None,None,Women with haemophilia: more than just carriers #haemophilia #hemophilia #bleedingdisorders http://t.co/WzIJrfgy6p,39,7.5113406,None,London,http://twitter.com/haemjournal/status/479334047756587008,0,1
False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,bleedingdisorders,http://twitter.com/haemjournal,False,None,479334047756587008,en,0,06/18/14,haemjournal,http://twitter.com/haemjournal/status/479334047756587008,False,None,None,Women with haemophilia: more than just carriers #haemophilia #hemophilia #bleedingdisorders http://t.co/WzIJrfgy6p,39,7.5113406,None,London,http://twitter.com/haemjournal/status/479334047756587008,0,1
False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,haemophilia,http://twitter.com/haemnet,False,None,479334048628998144,en,0,06/18/14,haemnet,http://twitter.com/haemnet/status/479334048628998144,False,None,None,Women with haemophilia: more than just carriers #haemophilia #hemophilia #bleedingdisorders http://t.co/Ww3Oxk3OUw,37,7.5425,None,London,http://twitter.com/haemnet/status/479334048628998144,0,1
False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,hemophilia,http://twitter.com/haemnet,False,None,479334048628998144,en,0,06/18/14,haemnet,http://twitter.com/haemnet/status/479334048628998144,False,None,None,Women with haemophilia: more than just carriers #haemophilia #hemophilia #bleedingdisorders http://t.co/Ww3Oxk3OUw,37,7.5425,None,London,http://twitter.com/haemnet/status/479334048628998144,0,1
False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,bleedingdisorders,http://twitter.com/haemnet,False,None,479334048628998144,en,0,06/18/14,haemnet,http://twitter.com/haemnet/status/479334048628998144,False,None,None,Women with haemophilia: more than just carriers #haemophilia #hemophilia #bleedingdisorders http://t.co/Ww3Oxk3OUw,37,7.5425,None,London,http://twitter.com/haemnet/status/479334048628998144,0,1
False,0,SixVibe is the online community for young people with bleeding disorders to learn from and connect with each other.,,haemophilia,http://twitter.com/sixvibe,False,None,479334050008940545,en,4,06/18/14,sixvibe,http://twitter.com/sixvibe/status/479334050008940545,False,Casablanca,None,Women with haemophilia: more than just carriers #haemophilia #hemophilia #bleedingdisorders http://t.co/Dz7i3QKi49,141,7.543497,None,London,http://twitter.com/Sixvibe/status/479334050008940545,0,6
False,0,SixVibe is the online community for young people with bleeding disorders to learn from and connect with each other.,,hemophilia,http://twitter.com/sixvibe,False,None,479334050008940545,en,4,06/18/14,sixvibe,http://twitter.com/sixvibe/status/479334050008940545,False,Casablanca,None,Women with haemophilia: more than just carriers #haemophilia #hemophilia #bleedingdisorders http://t.co/Dz7i3QKi49,141,7.543497,None,London,http://twitter.com/Sixvibe/status/479334050008940545,0,6
False,0,SixVibe is the online community for young people with bleeding disorders to learn from and connect with each other.,,bleedingdisorders,http://twitter.com/sixvibe,False,None,479334050008940545,en,4,06/18/14,sixvibe,http://twitter.com/sixvibe/status/479334050008940545,False,Casablanca,None,Women with haemophilia: more than just carriers #haemophilia #hemophilia #bleedingdisorders http://t.co/Dz7i3QKi49,141,7.543497,None,London,http://twitter.com/Sixvibe/status/479334050008940545,0,6
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",hemophiliafed,bleedingdisorders,http://twitter.com/nhf_hemophilia,True,None,479344561890676736,en,156,06/18/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/479344561890676736,False,Eastern Time (US & Canada),None,Did your kid love #bleedingdisorders camp? Join us &amp; @hemophiliafed on 6/25 at 1pm EST and tell us why! Use #HemoChat to join in.,2773,10.374107,None,New York City,http://twitter.com/NHF_Hemophilia/status/479344561890676736,0,94
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",hemophiliafed,hemochat,http://twitter.com/nhf_hemophilia,True,None,479344561890676736,en,156,06/18/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/479344561890676736,False,Eastern Time (US & Canada),None,Did your kid love #bleedingdisorders camp? Join us &amp; @hemophiliafed on 6/25 at 1pm EST and tell us why! Use #HemoChat to join in.,2773,10.374107,None,New York City,http://twitter.com/NHF_Hemophilia/status/479344561890676736,0,94
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,bleedingdisorders,http://twitter.com/nhf_hemophilia,True,None,479393404770459648,en,156,06/18/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/479393404770459648,False,Eastern Time (US & Canada),None,These games and tools were designed to test your understanding and expand your knowledge of #bleedingdisorders: http://t.co/69hQr9BVel,2773,11.3136635,None,New York City,http://twitter.com/NHF_Hemophilia/status/479393404770459648,0,94
False,0,SixVibe is the online community for young people with bleeding disorders to learn from and connect with each other.,,haemophilia,http://twitter.com/sixvibe,False,None,479512677690408961,en,4,06/19/14,sixvibe,http://twitter.com/sixvibe/status/479512677690408961,False,Casablanca,None,Physical function and quality of life in adolescents with haemophilia (SO-FIT study)  #haemophilia #hemophilia #bleedingdisorders...,141,7.173863,None,London,http://twitter.com/Sixvibe/status/479512677690408961,0,6
False,0,SixVibe is the online community for young people with bleeding disorders to learn from and connect with each other.,,hemophilia,http://twitter.com/sixvibe,False,None,479512677690408961,en,4,06/19/14,sixvibe,http://twitter.com/sixvibe/status/479512677690408961,False,Casablanca,None,Physical function and quality of life in adolescents with haemophilia (SO-FIT study)  #haemophilia #hemophilia #bleedingdisorders...,141,7.173863,None,London,http://twitter.com/Sixvibe/status/479512677690408961,0,6
False,0,SixVibe is the online community for young people with bleeding disorders to learn from and connect with each other.,,bleedingdisorders,http://twitter.com/sixvibe,False,None,479512677690408961,en,4,06/19/14,sixvibe,http://twitter.com/sixvibe/status/479512677690408961,False,Casablanca,None,Physical function and quality of life in adolescents with haemophilia (SO-FIT study)  #haemophilia #hemophilia #bleedingdisorders...,141,7.173863,None,London,http://twitter.com/Sixvibe/status/479512677690408961,0,6
False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,haemophilia,http://twitter.com/haemjournal,False,None,479512682207666176,en,0,06/19/14,haemjournal,http://twitter.com/haemjournal/status/479512682207666176,False,None,None,Physical function and quality of life in adolescents with haemophilia (SO-FIT study)  #haemophilia #hemophilia #bleedingdisorders...,39,7.165043,None,London,http://twitter.com/haemjournal/status/479512682207666176,0,1
False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,hemophilia,http://twitter.com/haemjournal,False,None,479512682207666176,en,0,06/19/14,haemjournal,http://twitter.com/haemjournal/status/479512682207666176,False,None,None,Physical function and quality of life in adolescents with haemophilia (SO-FIT study)  #haemophilia #hemophilia #bleedingdisorders...,39,7.165043,None,London,http://twitter.com/haemjournal/status/479512682207666176,0,1
False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,bleedingdisorders,http://twitter.com/haemjournal,False,None,479512682207666176,en,0,06/19/14,haemjournal,http://twitter.com/haemjournal/status/479512682207666176,False,None,None,Physical function and quality of life in adolescents with haemophilia (SO-FIT study)  #haemophilia #hemophilia #bleedingdisorders...,39,7.165043,None,London,http://twitter.com/haemjournal/status/479512682207666176,0,1
False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,haemophilia,http://twitter.com/haemnet,False,None,479512682270560256,en,0,06/19/14,haemnet,http://twitter.com/haemnet/status/479512682270560256,False,None,None,Physical function and quality of life in adolescents with haemophilia (SO-FIT study)  #haemophilia #hemophilia #bleedingdisorders...,37,8.763837,None,London,http://twitter.com/haemnet/status/479512682270560256,1,1
False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,hemophilia,http://twitter.com/haemnet,False,None,479512682270560256,en,0,06/19/14,haemnet,http://twitter.com/haemnet/status/479512682270560256,False,None,None,Physical function and quality of life in adolescents with haemophilia (SO-FIT study)  #haemophilia #hemophilia #bleedingdisorders...,37,8.763837,None,London,http://twitter.com/haemnet/status/479512682270560256,1,1
False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,bleedingdisorders,http://twitter.com/haemnet,False,None,479512682270560256,en,0,06/19/14,haemnet,http://twitter.com/haemnet/status/479512682270560256,False,None,None,Physical function and quality of life in adolescents with haemophilia (SO-FIT study)  #haemophilia #hemophilia #bleedingdisorders...,37,8.763837,None,London,http://twitter.com/haemnet/status/479512682270560256,1,1
False,-14400,"ISTH, a leading international society, seeks to advance the understanding, prevention, diagnosis & treatment of thrombotic & bleeding disorders. Join us! #isth",haemnet,haemophilia,http://twitter.com/isth,False,None,479609566267985920,en,171,06/19/14,isth,http://twitter.com/isth/status/479609566267985920,False,Eastern Time (US & Canada),None,RT @haemnet: Physical function and quality of life in adolescents with haemophilia (SO-FIT study)  #haemophilia #hemophilia #bleedingdisord…,1012,7.0503397,None,"Carrboro, NC",http://twitter.com/isth/status/479609566267985920,1,13
False,-14400,"ISTH, a leading international society, seeks to advance the understanding, prevention, diagnosis & treatment of thrombotic & bleeding disorders. Join us! #isth",haemnet,hemophilia,http://twitter.com/isth,False,None,479609566267985920,en,171,06/19/14,isth,http://twitter.com/isth/status/479609566267985920,False,Eastern Time (US & Canada),None,RT @haemnet: Physical function and quality of life in adolescents with haemophilia (SO-FIT study)  #haemophilia #hemophilia #bleedingdisord…,1012,7.0503397,None,"Carrboro, NC",http://twitter.com/isth/status/479609566267985920,1,13
False,-14400,"ISTH, a leading international society, seeks to advance the understanding, prevention, diagnosis & treatment of thrombotic & bleeding disorders. Join us! #isth",haemnet,bleedingdisorders,http://twitter.com/isth,False,None,479609566267985920,en,171,06/19/14,isth,http://twitter.com/isth/status/479609566267985920,False,Eastern Time (US & Canada),None,RT @haemnet: Physical function and quality of life in adolescents with haemophilia (SO-FIT study)  #haemophilia #hemophilia #bleedingdisord…,1012,7.0503397,None,"Carrboro, NC",http://twitter.com/isth/status/479609566267985920,1,13
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",hemophiliafed,bleedingdisorders,http://twitter.com/nhf_hemophilia,True,None,479661913597435904,en,156,06/19/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/479661913597435904,False,Eastern Time (US & Canada),None,Want to know more about #bleedingdisorders camp? Join us &amp; @hemophiliafed on 6/25 1pm EST to chat about camp.  #HemoChat,2773,11.0583725,None,New York City,http://twitter.com/NHF_Hemophilia/status/479661913597435904,1,94
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",hemophiliafed,hemochat,http://twitter.com/nhf_hemophilia,True,None,479661913597435904,en,156,06/19/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/479661913597435904,False,Eastern Time (US & Canada),None,Want to know more about #bleedingdisorders camp? Join us &amp; @hemophiliafed on 6/25 1pm EST to chat about camp.  #HemoChat,2773,11.0583725,None,New York City,http://twitter.com/NHF_Hemophilia/status/479661913597435904,1,94
False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,haemophilia,http://twitter.com/haemjournal,False,None,479695187011457024,en,0,06/19/14,haemjournal,http://twitter.com/haemjournal/status/479695187011457024,False,None,None,Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/3IdEPj0DFL,39,8.710488,None,London,http://twitter.com/haemjournal/status/479695187011457024,1,1
False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,hemophilia,http://twitter.com/haemjournal,False,None,479695187011457024,en,0,06/19/14,haemjournal,http://twitter.com/haemjournal/status/479695187011457024,False,None,None,Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/3IdEPj0DFL,39,8.710488,None,London,http://twitter.com/haemjournal/status/479695187011457024,1,1
False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,bleedingdisorders,http://twitter.com/haemjournal,False,None,479695187011457024,en,0,06/19/14,haemjournal,http://twitter.com/haemjournal/status/479695187011457024,False,None,None,Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/3IdEPj0DFL,39,8.710488,None,London,http://twitter.com/haemjournal/status/479695187011457024,1,1
False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,haemophilia,http://twitter.com/haemnet,False,None,479695187204390912,en,0,06/19/14,haemnet,http://twitter.com/haemnet/status/479695187204390912,False,None,None,Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/N1VS3O8X0k,37,7.1471066,None,London,http://twitter.com/haemnet/status/479695187204390912,0,1
False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,hemophilia,http://twitter.com/haemnet,False,None,479695187204390912,en,0,06/19/14,haemnet,http://twitter.com/haemnet/status/479695187204390912,False,None,None,Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/N1VS3O8X0k,37,7.1471066,None,London,http://twitter.com/haemnet/status/479695187204390912,0,1
False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,bleedingdisorders,http://twitter.com/haemnet,False,None,479695187204390912,en,0,06/19/14,haemnet,http://twitter.com/haemnet/status/479695187204390912,False,None,None,Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/N1VS3O8X0k,37,7.1471066,None,London,http://twitter.com/haemnet/status/479695187204390912,0,1
False,0,SixVibe is the online community for young people with bleeding disorders to learn from and connect with each other.,,haemophilia,http://twitter.com/sixvibe,False,None,479695197677580289,en,4,06/19/14,sixvibe,http://twitter.com/sixvibe/status/479695197677580289,False,Casablanca,None,Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/t8OUcuLuNM,141,8.010448,None,London,http://twitter.com/Sixvibe/status/479695197677580289,1,6
False,0,SixVibe is the online community for young people with bleeding disorders to learn from and connect with each other.,,hemophilia,http://twitter.com/sixvibe,False,None,479695197677580289,en,4,06/19/14,sixvibe,http://twitter.com/sixvibe/status/479695197677580289,False,Casablanca,None,Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/t8OUcuLuNM,141,8.010448,None,London,http://twitter.com/Sixvibe/status/479695197677580289,1,6
False,0,SixVibe is the online community for young people with bleeding disorders to learn from and connect with each other.,,bleedingdisorders,http://twitter.com/sixvibe,False,None,479695197677580289,en,4,06/19/14,sixvibe,http://twitter.com/sixvibe/status/479695197677580289,False,Casablanca,None,Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/t8OUcuLuNM,141,8.010448,None,London,http://twitter.com/Sixvibe/status/479695197677580289,1,6
False,None,,haemjournal,haemophilia,http://twitter.com/katekhair,False,None,479845747664621568,en,23,06/20/14,katekhair,http://twitter.com/katekhair/status/479845747664621568,False,None,None,RT @haemjournal: Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/3Id…,71,6.987201,None,,http://twitter.com/katekhair/status/479845747664621568,1,0
False,None,,haemjournal,hemophilia,http://twitter.com/katekhair,False,None,479845747664621568,en,23,06/20/14,katekhair,http://twitter.com/katekhair/status/479845747664621568,False,None,None,RT @haemjournal: Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/3Id…,71,6.987201,None,,http://twitter.com/katekhair/status/479845747664621568,1,0
False,None,,haemjournal,bleedingdisorders,http://twitter.com/katekhair,False,None,479845747664621568,en,23,06/20/14,katekhair,http://twitter.com/katekhair/status/479845747664621568,False,None,None,RT @haemjournal: Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/3Id…,71,6.987201,None,,http://twitter.com/katekhair/status/479845747664621568,1,0
False,None,,Sixvibe,haemophilia,http://twitter.com/katekhair,False,None,479845779444875264,en,23,06/20/14,katekhair,http://twitter.com/katekhair/status/479845779444875264,False,None,None,RT @Sixvibe: Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/t8OUcuL…,71,7.0543113,None,,http://twitter.com/katekhair/status/479845779444875264,1,0
False,None,,Sixvibe,hemophilia,http://twitter.com/katekhair,False,None,479845779444875264,en,23,06/20/14,katekhair,http://twitter.com/katekhair/status/479845779444875264,False,None,None,RT @Sixvibe: Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/t8OUcuL…,71,7.0543113,None,,http://twitter.com/katekhair/status/479845779444875264,1,0
False,None,,Sixvibe,bleedingdisorders,http://twitter.com/katekhair,False,None,479845779444875264,en,23,06/20/14,katekhair,http://twitter.com/katekhair/status/479845779444875264,False,None,None,RT @Sixvibe: Octapharma’s balanced portfolio built on a very special juice  #haemophilia #hemophilia #bleedingdisorders http://t.co/t8OUcuL…,71,7.0543113,None,,http://twitter.com/katekhair/status/479845779444875264,1,0
False,0,SixVibe is the online community for young people with bleeding disorders to learn from and connect with each other.,,haemophilia,http://twitter.com/sixvibe,False,None,479875072707297280,en,4,06/20/14,sixvibe,http://twitter.com/sixvibe/status/479875072707297280,False,Casablanca,None,Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,141,8.8808,None,London,http://twitter.com/Sixvibe/status/479875072707297280,1,6
False,0,SixVibe is the online community for young people with bleeding disorders to learn from and connect with each other.,,hemophilia,http://twitter.com/sixvibe,False,None,479875072707297280,en,4,06/20/14,sixvibe,http://twitter.com/sixvibe/status/479875072707297280,False,Casablanca,None,Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,141,8.8808,None,London,http://twitter.com/Sixvibe/status/479875072707297280,1,6
False,0,SixVibe is the online community for young people with bleeding disorders to learn from and connect with each other.,,bleedingdisorders,http://twitter.com/sixvibe,False,None,479875072707297280,en,4,06/20/14,sixvibe,http://twitter.com/sixvibe/status/479875072707297280,False,Casablanca,None,Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,141,8.8808,None,London,http://twitter.com/Sixvibe/status/479875072707297280,1,6
False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,haemophilia,http://twitter.com/haemjournal,False,None,479875073386766337,en,0,06/20/14,haemjournal,http://twitter.com/haemjournal/status/479875073386766337,False,None,None,Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,39,8.9539995,None,London,http://twitter.com/haemjournal/status/479875073386766337,1,1
False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,hemophilia,http://twitter.com/haemjournal,False,None,479875073386766337,en,0,06/20/14,haemjournal,http://twitter.com/haemjournal/status/479875073386766337,False,None,None,Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,39,8.9539995,None,London,http://twitter.com/haemjournal/status/479875073386766337,1,1
False,None,An open-access journal for sharing experience in the care of people with bleeding disorders,,bleedingdisorders,http://twitter.com/haemjournal,False,None,479875073386766337,en,0,06/20/14,haemjournal,http://twitter.com/haemjournal/status/479875073386766337,False,None,None,Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,39,8.9539995,None,London,http://twitter.com/haemjournal/status/479875073386766337,1,1
False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,haemophilia,http://twitter.com/haemnet,False,None,479875082781990912,en,0,06/20/14,haemnet,http://twitter.com/haemnet/status/479875082781990912,False,None,None,Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,37,8.957926,None,London,http://twitter.com/haemnet/status/479875082781990912,1,1
False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,hemophilia,http://twitter.com/haemnet,False,None,479875082781990912,en,0,06/20/14,haemnet,http://twitter.com/haemnet/status/479875082781990912,False,None,None,Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,37,8.957926,None,London,http://twitter.com/haemnet/status/479875082781990912,1,1
False,None,Haemnet is the network for health care professionals who treat people with inherited bleeding disorders.,,bleedingdisorders,http://twitter.com/haemnet,False,None,479875082781990912,en,0,06/20/14,haemnet,http://twitter.com/haemnet/status/479875082781990912,False,None,None,Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,37,8.957926,None,London,http://twitter.com/haemnet/status/479875082781990912,1,1
False,None,,Sixvibe,haemophilia,http://twitter.com/katekhair,False,None,479887680684449792,en,23,06/20/14,katekhair,http://twitter.com/katekhair/status/479887680684449792,False,None,None,RT @Sixvibe: Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,71,7.133503,None,,http://twitter.com/katekhair/status/479887680684449792,1,0
False,None,,Sixvibe,hemophilia,http://twitter.com/katekhair,False,None,479887680684449792,en,23,06/20/14,katekhair,http://twitter.com/katekhair/status/479887680684449792,False,None,None,RT @Sixvibe: Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,71,7.133503,None,,http://twitter.com/katekhair/status/479887680684449792,1,0
False,None,,Sixvibe,bleedingdisorders,http://twitter.com/katekhair,False,None,479887680684449792,en,23,06/20/14,katekhair,http://twitter.com/katekhair/status/479887680684449792,False,None,None,RT @Sixvibe: Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,71,7.133503,None,,http://twitter.com/katekhair/status/479887680684449792,1,0
False,None,,haemjournal,haemophilia,http://twitter.com/katekhair,False,None,479887695033171968,en,23,06/20/14,katekhair,http://twitter.com/katekhair/status/479887695033171968,False,None,None,RT @haemjournal: Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,71,7.1630344,None,,http://twitter.com/katekhair/status/479887695033171968,1,0
False,None,,haemjournal,hemophilia,http://twitter.com/katekhair,False,None,479887695033171968,en,23,06/20/14,katekhair,http://twitter.com/katekhair/status/479887695033171968,False,None,None,RT @haemjournal: Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,71,7.1630344,None,,http://twitter.com/katekhair/status/479887695033171968,1,0
False,None,,haemjournal,bleedingdisorders,http://twitter.com/katekhair,False,None,479887695033171968,en,23,06/20/14,katekhair,http://twitter.com/katekhair/status/479887695033171968,False,None,None,RT @haemjournal: Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,71,7.1630344,None,,http://twitter.com/katekhair/status/479887695033171968,1,0
False,None,,haemnet,haemophilia,http://twitter.com/katekhair,False,None,479887752931332096,en,23,06/20/14,katekhair,http://twitter.com/katekhair/status/479887752931332096,False,None,None,RT @haemnet: Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,71,7.132665,None,,http://twitter.com/katekhair/status/479887752931332096,1,0
False,None,,haemnet,hemophilia,http://twitter.com/katekhair,False,None,479887752931332096,en,23,06/20/14,katekhair,http://twitter.com/katekhair/status/479887752931332096,False,None,None,RT @haemnet: Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,71,7.132665,None,,http://twitter.com/katekhair/status/479887752931332096,1,0
False,None,,haemnet,bleedingdisorders,http://twitter.com/katekhair,False,None,479887752931332096,en,23,06/20/14,katekhair,http://twitter.com/katekhair/status/479887752931332096,False,None,None,RT @haemnet: Adherence to treatment in adolescents with haemophilia: a qualitative study  #haemophilia #hemophilia #bleedingdisorders...,71,7.132665,None,,http://twitter.com/katekhair/status/479887752931332096,1,0
False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),NHF_Hemophilia,nyli,http://twitter.com/samidan19,False,None,479964278884012033,en,348,06/20/14,samidan19,http://twitter.com/samidan19/status/479964278884012033,False,Central Time (US & Canada),None,First day of #nyli #bleedingdisorders spring leadership training in NYC and I met NPH! @NHF_Hemophilia http://t.co/khL3pxXY7N,277,8.4063425,None,"Milwaukee, WI",http://twitter.com/SamiDan19/status/479964278884012033,0,10
False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),NHF_Hemophilia,bleedingdisorders,http://twitter.com/samidan19,False,None,479964278884012033,en,348,06/20/14,samidan19,http://twitter.com/samidan19/status/479964278884012033,False,Central Time (US & Canada),None,First day of #nyli #bleedingdisorders spring leadership training in NYC and I met NPH! @NHF_Hemophilia http://t.co/khL3pxXY7N,277,8.4063425,None,"Milwaukee, WI",http://twitter.com/SamiDan19/status/479964278884012033,0,10
False,-18000,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),,nyli,http://twitter.com/samidan19,False,None,479974556581363712,en,348,06/20/14,samidan19,http://twitter.com/samidan19/status/479974556581363712,False,Central Time (US & Canada),None,"Neil Frick, VP for Research and Medical Information speaking to #nyli #bleedingdisorders #nhf http://t.co/AnldOYUPG8",277,7.507851,None,"Milwaukee, WI",http://twitter.com/SamiDan19/status/479974556581363712,0,10
