hashtags,id,retweeted,coordinates,content,followers_count,score,location,retweet_count,listed_count,favorited,utc_offset,description,user_mentions,trackback_author_url,geo_enabled,geo,lang,favourites_count,firstpost_date,url,time_zone,place,trackback_author_nick,trackback_permalink
haemophilia~hemophilia~bleedingdisorders,481030289209450496,False,None,"RT @haemjournal: Switching factor products: selecting patients and managing the process  #haemophilia #hemophilia #bleedingdisorders
http:/…",71,7.300079,,1,0,False,None,,haemjournal,http://twitter.com/katekhair,False,None,en,23,06/23/14,http://twitter.com/katekhair/status/481030289209450496,None,None,katekhair,http://twitter.com/katekhair/status/481030289209450496
hemophilia~bleedingdisorders,481080683193188353,False,None,According to @CDCgov: Anyone w/#hemophilia can form an inhibitor &amp; everybody should be tested: http://t.co/94a8Y20Y5b #bleedingdisorders,1764,7.381401,"Washington, DC",0,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,CDCgov,http://twitter.com/hemophiliafed,True,None,en,834,06/23/14,http://twitter.com/hemophiliafed/status/481080683193188353,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481080683193188353
womenshealth~bleedingdisorders~healthyliving~bowling,481102106816823297,False,None,Getting excited for our June 25th event this week! #womenshealth #bleedingdisorders #healthyliving #bowling,47,8.5709715,fuchsia@compbleed.com,1,2,False,None,"Fuchsia is a support group designed to provide support, empowerment, advocacy, and a sense of community to girls and women effected by bleeding disorders.",,http://twitter.com/fuchsiasupport,False,None,en,17,06/23/14,http://twitter.com/fuchsiasupport/status/481102106816823297,None,None,fuchsiasupport,http://twitter.com/FuchsiaSupport/status/481102106816823297
womenshealth~bleedingdisorders~healthyliving~bowling,481102192753930240,False,None,RT @FuchsiaSupport: Getting excited for our June 25th event this week! #womenshealth #bleedingdisorders #healthyliving #bowling,673,7.4777784,Illinois,1,16,False,-18000,The Comprehensive Bleeding Disorders Center is a nonprofit organization serving those with congenital #bleedingdisorders throughout the Midwest.,FuchsiaSupport,http://twitter.com/compbleed,False,None,en,1168,06/23/14,http://twitter.com/compbleed/status/481102192753930240,Central Time (US & Canada),None,compbleed,http://twitter.com/CompBleed/status/481102192753930240
hemophilia~bleedingdisorders,481102992218009600,False,None,CBDC is celebrating Hemophilia Carrier Week this week! Read on to find out more! #hemophilia #bleedingdisorders... http://t.co/TZh5EwaBpi,673,12.027879,Illinois,3,16,False,-18000,The Comprehensive Bleeding Disorders Center is a nonprofit organization serving those with congenital #bleedingdisorders throughout the Midwest.,,http://twitter.com/compbleed,False,None,en,1168,06/23/14,http://twitter.com/compbleed/status/481102992218009600,Central Time (US & Canada),None,compbleed,http://twitter.com/CompBleed/status/481102992218009600
Hemophilia~bleedingdisorders,481103687813586945,False,None,"Here is another ""5 Facts"" YouTube video from CBDC about being a #Hemophilia Carrier. #bleedingdisorders  http://t.co/9FSLNmEENY",673,9.6432,Illinois,3,16,False,-18000,The Comprehensive Bleeding Disorders Center is a nonprofit organization serving those with congenital #bleedingdisorders throughout the Midwest.,,http://twitter.com/compbleed,False,None,en,1168,06/23/14,http://twitter.com/compbleed/status/481103687813586945,Central Time (US & Canada),None,compbleed,http://twitter.com/CompBleed/status/481103687813586945
Hemophilia~bleedingdisorders,481109330117144577,False,None,"RT @CompBleed: Here is another ""5 Facts"" YouTube video from CBDC about being a #Hemophilia Carrier. #bleedingdisorders  http://t.co/9FSLNmE…",190,7.4273286,"Peoria, Illinois",3,3,False,-18000,U of Chief #Illiniwek proud alum-#Dreamer-#Hemophilia Advocate-Out to make everyday a little better in fewer than 140 characters!,CompBleed,http://twitter.com/t_jay00,False,None,en,485,06/23/14,http://twitter.com/t_jay00/status/481109330117144577,Central Time (US & Canada),None,t_jay00,http://twitter.com/T_Jay00/status/481109330117144577
hemophilia~bleedingdisorders,481115697112559617,False,None,RT @CompBleed: CBDC is celebrating Hemophilia Carrier Week this week! Read on to find out more! #hemophilia #bleedingdisorders... http://t.…,136,7.2642865,,3,0,False,None,,CompBleed,http://twitter.com/ashleyvandyk1,False,None,en,923,06/23/14,http://twitter.com/ashleyvandyk1/status/481115697112559617,None,None,ashleyvandyk1,http://twitter.com/Ashleyvandyk1/status/481115697112559617
hemophilia~bleedingdisorders,481116456831053824,False,None,RT @CompBleed: CBDC is celebrating Hemophilia Carrier Week this week! Read on to find out more! #hemophilia #bleedingdisorders... http://t.…,47,7.2642865,fuchsia@compbleed.com,3,2,False,None,"Fuchsia is a support group designed to provide support, empowerment, advocacy, and a sense of community to girls and women effected by bleeding disorders.",CompBleed,http://twitter.com/fuchsiasupport,False,None,en,17,06/23/14,http://twitter.com/fuchsiasupport/status/481116456831053824,None,None,fuchsiasupport,http://twitter.com/FuchsiaSupport/status/481116456831053824
Hemophilia~bleedingdisorders,481116481539682304,False,None,"RT @CompBleed: Here is another ""5 Facts"" YouTube video from CBDC about being a #Hemophilia Carrier. #bleedingdisorders  http://t.co/9FSLNmE…",47,7.4273286,fuchsia@compbleed.com,3,2,False,None,"Fuchsia is a support group designed to provide support, empowerment, advocacy, and a sense of community to girls and women effected by bleeding disorders.",CompBleed,http://twitter.com/fuchsiasupport,False,None,en,17,06/23/14,http://twitter.com/fuchsiasupport/status/481116481539682304,None,None,fuchsiasupport,http://twitter.com/FuchsiaSupport/status/481116481539682304
hemophilia~bleedingdisorders,481126058981203968,False,None,RT @CompBleed: CBDC is celebrating Hemophilia Carrier Week this week! Read on to find out more! #hemophilia #bleedingdisorders... http://t.…,1887,10.460113,California,3,38,False,-25200,"The love of my life Bill Murphy Co-Developer & PR for DreamNET, see: http://t.co/G6m0Dx2Mh3. Also support @uneedpsi & Hemophiliacs of America",CompBleed,http://twitter.com/blondeone38,True,None,en,5578,06/23/14,http://twitter.com/blondeone38/status/481126058981203968,Pacific Time (US & Canada),None,blondeone38,http://twitter.com/Blondeone38/status/481126058981203968
hemophilia~bleedingdisorders,481148260934254594,False,None,Important resources and tips to help you survive the ER and prepare for any emergency: http://t.co/KJFKMNkCGl #hemophilia #bleedingdisorders,1764,7.809263,"Washington, DC",1,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,,http://twitter.com/hemophiliafed,True,None,en,834,06/23/14,http://twitter.com/hemophiliafed/status/481148260934254594,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481148260934254594
HemoChat~bleedingdisorders~hemophilia,481473083291619329,False,None,Join us &amp; @NHF_Hemophilia for a #HemoChat @1PM EST tomorrow that's all about #bleedingdisorders #hemophilia camps. Tell us your fav story!,1764,8.678473,"Washington, DC",1,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,NHF_Hemophilia~1PM,http://twitter.com/hemophiliafed,True,None,en,834,06/24/14,http://twitter.com/hemophiliafed/status/481473083291619329,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481473083291619329
HemoChat~bleedingdisorders~hemophilia,481484048351895552,False,None,RT @hemophiliafed: Join us &amp; @NHF_Hemophilia for a #HemoChat @1PM EST tomorrow that's all about #bleedingdisorders #hemophilia camps. Tell …,72,6.9529552,Nigeria ,1,0,False,None,Nigerian Society of Haematology and Blood Transfusion.,hemophiliafed~NHF_Hemophilia~1PM,http://twitter.com/hbtsociety,False,None,en,0,06/24/14,http://twitter.com/hbtsociety/status/481484048351895552,None,None,hbtsociety,http://twitter.com/HbtSociety/status/481484048351895552
hemophilia~bleedingdisorders,481484126537539584,False,None,.@BayerHealthCare enters an agreement to develop #hemophilia gene therapy treatment: http://t.co/9Is4tmpFca #bleedingdisorders,1764,9.490508,"Washington, DC",4,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,BayerHealthCare,http://twitter.com/hemophiliafed,True,None,en,834,06/24/14,http://twitter.com/hemophiliafed/status/481484126537539584,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481484126537539584
hemophilia~bleedingdisorders,481484473872052224,False,None,RT @hemophiliafed: .@BayerHealthCare enters an agreement to develop #hemophilia gene therapy treatment: http://t.co/9Is4tmpFca #bleedingdis…,32,7.3455157,Beneath an Ithaca sunset,4,0,False,None,"investing in human spirit, before it's too late",hemophiliafed~BayerHealthCare,http://twitter.com/oldlew,True,None,en,74,06/24/14,http://twitter.com/oldlew/status/481484473872052224,None,None,oldlew,http://twitter.com/oldlew/status/481484473872052224
hemophilia~bleedingdisorders,481485458799853568,False,None,RT @hemophiliafed: .@BayerHealthCare enters an agreement to develop #hemophilia gene therapy treatment: http://t.co/9Is4tmpFca #bleedingdis…,72,7.3455157,Nigeria ,4,0,False,None,Nigerian Society of Haematology and Blood Transfusion.,hemophiliafed~BayerHealthCare,http://twitter.com/hbtsociety,False,None,en,0,06/24/14,http://twitter.com/hbtsociety/status/481485458799853568,None,None,hbtsociety,http://twitter.com/HbtSociety/status/481485458799853568
hemophilia~bleedingdisorders,481489608749121537,False,None,RT @hemophiliafed: .@BayerHealthCare enters an agreement to develop #hemophilia gene therapy treatment: http://t.co/9Is4tmpFca #bleedingdis…,113,7.3455157,Nigeria,4,0,False,7200,Coagulation specialist researcher,hemophiliafed~BayerHealthCare,http://twitter.com/justt_tessy,False,None,en,68,06/24/14,http://twitter.com/justt_tessy/status/481489608749121537,Amsterdam,None,justt_tessy,http://twitter.com/Justt_tessy/status/481489608749121537
hemophilia~bleedingdisorders,481511647463211008,False,None,RT @hemophiliafed: .@BayerHealthCare enters an agreement to develop #hemophilia gene therapy treatment: http://t.co/9Is4tmpFca #bleedingdis…,24,7.3455157,,4,0,False,None,"Jesus, family, friends, joy Matt 6:33 Seek the Kingdom of God above all else, and live righteously, and he will give you everything you need.",hemophiliafed~BayerHealthCare,http://twitter.com/mommymadrelisa,False,None,en,342,06/24/14,http://twitter.com/mommymadrelisa/status/481511647463211008,None,None,mommymadrelisa,http://twitter.com/MommymadreLisa/status/481511647463211008
bleedingdisorders~hemophilia,481518312346509312,False,None,Updated chart to help patients w/#bleedingdisorders #hemophilia navigate pharma co-payments &amp; co-insurance programs: http://t.co/Kz8FlX095h,1764,8.657306,"Washington, DC",1,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,,http://twitter.com/hemophiliafed,True,None,en,834,06/24/14,http://twitter.com/hemophiliafed/status/481518312346509312,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481518312346509312
bleedingdisorders~hemophilia,481521567835238400,False,None,RT @hemophiliafed: Updated chart to help patients w/#bleedingdisorders #hemophilia navigate pharma co-payments &amp; co-insurance programs: htt…,26,6.864226,"Aurora, Colorado",1,3,False,-21600,We are the Rocky Mountain Region's leader in the treatment of bleeding and clotting disorders and pediatric stroke.,hemophiliafed,http://twitter.com/htccolorado,False,None,en,5,06/24/14,http://twitter.com/htccolorado/status/481521567835238400,Mountain Time (US & Canada),None,htccolorado,http://twitter.com/HTCColorado/status/481521567835238400
NHF~BIO2014~BleedingDisorders~Advocacy,481549071849500672,False,None,The #NHF set up at #BIO2014 in San Diego. #BleedingDisorders #Advocacy http://t.co/XhZShHxQSa,199,7.622386,"Bronx, NY",0,5,False,None,Public Policy Analyst. Passionate about Social Justice & fostering Equitable Outcomes. Alumna of #Georgetown (SFS) & #TheNewSchool (Urban Policy).,,http://twitter.com/marycgarvey,False,None,en,363,06/24/14,http://twitter.com/marycgarvey/status/481549071849500672,None,None,marycgarvey,http://twitter.com/MaryCGarvey/status/481549071849500672
bleedingdisorders~hemophilia~HemoChat,481831080543412224,False,None,Share your favorite #bleedingdisorders #hemophilia camp stories with us &amp; @NHF_Hemophilia @ 1PM EST. Use #HemoChat in all responses!,1764,7.147065,"Washington, DC",0,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,NHF_Hemophilia,http://twitter.com/hemophiliafed,True,None,en,834,06/25/14,http://twitter.com/hemophiliafed/status/481831080543412224,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481831080543412224
HemoChat~bleedingdisorders,481840780970303488,False,None,"Everyone gather around the campfire, our #HemoChat on #bleedingdisorders camp with @hemophiliafed starts in 15 minutes!!",2773,11.470322,New York City,1,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",hemophiliafed,http://twitter.com/nhf_hemophilia,True,None,en,156,06/25/14,http://twitter.com/nhf_hemophilia/status/481840780970303488,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/481840780970303488
HemoChat~bleedingdisorders,481842518602964992,False,None,"RT @NHF_Hemophilia: Everyone gather around the campfire, our #HemoChat on #bleedingdisorders camp with @hemophiliafed starts in 15 minutes!!",1764,7.3333225,"Washington, DC",1,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,NHF_Hemophilia~hemophiliafed,http://twitter.com/hemophiliafed,True,None,en,834,06/25/14,http://twitter.com/hemophiliafed/status/481842518602964992,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481842518602964992
Hemochat~bleedingdisorders,481843148277030912,False,None,We will tweet out the link to our new camp directory during the chat. #Hemochat #bleedingdisorders,2773,11.057093,New York City,0,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,http://twitter.com/nhf_hemophilia,True,None,en,156,06/25/14,http://twitter.com/nhf_hemophilia/status/481843148277030912,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/481843148277030912
hemophilia~bleedingdisorders~Hemochat,481843302468050944,False,None,NHF Colorado is STOKED for Mile High Summer Camp!! #hemophilia #bleedingdisorders #Hemochat,586,11.377696,Colorado,1,26,False,-21600,"NHF Colorado is dedicated to preventing the complications of bleeding  disorders thru education, advocacy & research.",,http://twitter.com/cohemo,False,None,en,227,06/25/14,http://twitter.com/cohemo/status/481843302468050944,Mountain Time (US & Canada),None,cohemo,http://twitter.com/cohemo/status/481843302468050944
hemophilia~bleedingdisorders~hemochat,481844007493185536,False,None,Woo hoo! Welcome to the chat! RT @cohemo: NHF Colorado is STOKED for Mile High Summer Camp!! #hemophilia #bleedingdisorders #hemochat,2773,10.45447,New York City,0,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",cohemo,http://twitter.com/nhf_hemophilia,True,None,en,156,06/25/14,http://twitter.com/nhf_hemophilia/status/481844007493185536,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/481844007493185536
hemophilia~bleedingdisorders~Hemochat,481844049977278464,False,None,RT @cohemo: NHF Colorado is STOKED for Mile High Summer Camp!! #hemophilia #bleedingdisorders #Hemochat,1764,7.277971,"Washington, DC",1,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,cohemo,http://twitter.com/hemophiliafed,True,None,en,834,06/25/14,http://twitter.com/hemophiliafed/status/481844049977278464,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481844049977278464
HemoChat~hemophilia~bleedingdisorders,481844370547560448,False,None,".@NHF_Hemophilia, we are so excited for this #HemoChat that is all about #hemophilia, #bleedingdisorders camps!",1764,7.558851,"Washington, DC",0,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,NHF_Hemophilia,http://twitter.com/hemophiliafed,True,None,en,834,06/25/14,http://twitter.com/hemophiliafed/status/481844370547560448,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481844370547560448
Hemochat~bleedingdisorders,481844807216533504,False,None,Q1: Have you or your child attended a bleeding disorders camp? #Hemochat #bleedingdisorders,2773,11.809818,New York City,2,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,http://twitter.com/nhf_hemophilia,True,None,en,156,06/25/14,http://twitter.com/nhf_hemophilia/status/481844807216533504,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/481844807216533504
Hemochat~bleedingdisorders,481844830041931776,False,None,RT @NHF_Hemophilia: Q1: Have you or your child attended a bleeding disorders camp? #Hemochat #bleedingdisorders,1764,7.259474,"Washington, DC",2,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,NHF_Hemophilia,http://twitter.com/hemophiliafed,True,None,en,834,06/25/14,http://twitter.com/hemophiliafed/status/481844830041931776,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481844830041931776
bleedingdisorders~HemoChat,481846343170670592,False,None,"A1: If you haven't been yet, don't knock it til you try it! #bleedingdisorders #HemoChat",209,9.421528,webleed.org,1,8,False,None,http://t.co/RaMLkk4LL2 & http://t.co/7l2fujEFPp - your source for #bleeding news! #bleeding #clotting #hemophilia #blood #disorders #vwd #pharma #DVT #PE #news,,http://twitter.com/webleedonline,False,None,en,258,06/25/14,http://twitter.com/webleedonline/status/481846343170670592,None,None,webleedonline,http://twitter.com/WeBleedOnline/status/481846343170670592
bleedingdisorders~hemochat,481846806486061057,False,None,"But in all honesty, camp is fantastic for kids w/ #bleedingdisorders. Those bonds are unbreakable! #hemochat",190,8.519866,"ÜT: 39.595418,-104.858162",1,7,False,-21600,"Mom, Wife, volunteer, program consultant @hemophiliafed",,http://twitter.com/sonjiwilkes,False,None,en,89,06/25/14,http://twitter.com/sonjiwilkes/status/481846806486061057,Mountain Time (US & Canada),None,sonjiwilkes,http://twitter.com/sonjiwilkes/status/481846806486061057
bleedingdisorders~hemochat,481847089127624704,False,None,"RT @sonjiwilkes: But in all honesty, camp is fantastic for kids w/ #bleedingdisorders. Those bonds are unbreakable! #hemochat",1764,7.398021,"Washington, DC",1,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,sonjiwilkes,http://twitter.com/hemophiliafed,True,None,en,834,06/25/14,http://twitter.com/hemophiliafed/status/481847089127624704,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481847089127624704
Hemochat~bleedingdisorders,481847804428820481,False,None,RT @NHF_Hemophilia: Q1: Have you or your child attended a bleeding disorders camp? #Hemochat #bleedingdisorders,296,7.259474,"Indianapolis, Indiana",2,10,False,-10800,"HoII is dedicated to empowering the bleeding disorder community through education and support, while advocating access to quality care and product safety",NHF_Hemophilia,http://twitter.com/hemoindy,True,None,en,42,06/25/14,http://twitter.com/hemoindy/status/481847804428820481,Atlantic Time (Canada),None,hemoindy,http://twitter.com/HemoIndy/status/481847804428820481
Hemochat~bleedingdisorders,481848041612140545,False,None,Q2: How did camp help you and/or your child? #Hemochat #bleedingdisorders,2773,11.558627,New York City,1,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,http://twitter.com/nhf_hemophilia,True,None,en,156,06/25/14,http://twitter.com/nhf_hemophilia/status/481848041612140545,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/481848041612140545
Hemochat~bleedingdisorders,481848398027300866,False,None,RT @NHF_Hemophilia: Q2: How did camp help you and/or your child? #Hemochat #bleedingdisorders,1764,7.3888826,"Washington, DC",1,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,NHF_Hemophilia,http://twitter.com/hemophiliafed,True,None,en,834,06/25/14,http://twitter.com/hemophiliafed/status/481848398027300866,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481848398027300866
bleedingdisorder~hemochat~bleedingdisorders,481848740618063872,False,None,"A2. Many with a #bleedingdisorder say that they would not be who they are today if it wasn't for camp. #hemochat, #bleedingdisorders",1764,9.513688,"Washington, DC",2,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,,http://twitter.com/hemophiliafed,True,None,en,834,06/25/14,http://twitter.com/hemophiliafed/status/481848740618063872,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481848740618063872
bleedingdisorder~hemochat~bleedingdisorders,481849098883301376,False,None,"RT @hemophiliafed: A2. Many with a #bleedingdisorder say that they would not be who they are today if it wasn't for camp. #hemochat, #bleed…",190,7.301607,"ÜT: 39.595418,-104.858162",2,7,False,-21600,"Mom, Wife, volunteer, program consultant @hemophiliafed",hemophiliafed,http://twitter.com/sonjiwilkes,False,None,en,89,06/25/14,http://twitter.com/sonjiwilkes/status/481849098883301376,Mountain Time (US & Canada),None,sonjiwilkes,http://twitter.com/sonjiwilkes/status/481849098883301376
bleedingdisorders,481849120534298624,False,None,.@GrantHiura How was it being with a large group of kids with #bleedingdisorders?,2773,10.962367,New York City,0,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",GrantHiura,http://twitter.com/nhf_hemophilia,True,None,en,156,06/25/14,http://twitter.com/nhf_hemophilia/status/481849120534298624,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/481849120534298624
bleedingdisorders,481849488403738624,False,None,We are loving the names of the camps! @HemoIndy#Hemochat #bleedingdisorders,2773,10.976078,New York City,0,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",HemoIndy,http://twitter.com/nhf_hemophilia,True,None,en,156,06/25/14,http://twitter.com/nhf_hemophilia/status/481849488403738624,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/481849488403738624
bleedingdisorder~hemochat~bleedingdisorders,481850002919026689,False,None,"RT @hemophiliafed: A2. Many with a #bleedingdisorder say that they would not be who they are today if it wasn't for camp. #hemochat, #bleed…",121,7.301607,Chicago area.,2,5,False,None,"Thinker, patriot, tinker-er, maker, artist, advocate, sound guy, lighting designer, and so much more!",hemophiliafed,http://twitter.com/crimsonviii,True,None,en,409,06/25/14,http://twitter.com/crimsonviii/status/481850002919026689,None,None,crimsonviii,http://twitter.com/CrimsonVIII/status/481850002919026689
bleedingdisorders~Hemochat,481850825921560576,False,None,".@HemoIndy, camp provides a sense of community and fosters lifelong friendships with other kids w/#bleedingdisorders. #Hemochat",1764,7.336245,"Washington, DC",0,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,HemoIndy,http://twitter.com/hemophiliafed,True,None,en,834,06/25/14,http://twitter.com/hemophiliafed/status/481850825921560576,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481850825921560576
bleedingdisorders~HemoChat,481851219275952128,False,None,.@cohemo that is awesome and such an inspiring picture for other young adults to see with #bleedingdisorders! #HemoChat,1764,7.5031614,"Washington, DC",0,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,cohemo,http://twitter.com/hemophiliafed,True,None,en,834,06/25/14,http://twitter.com/hemophiliafed/status/481851219275952128,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481851219275952128
Hemochat~bleedingdisorders,481852025815052289,False,None,Q3: Why do you think camps are important for kids with bleeding disorders #Hemochat #bleedingdisorders,2773,11.999444,New York City,2,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,http://twitter.com/nhf_hemophilia,True,None,en,156,06/25/14,http://twitter.com/nhf_hemophilia/status/481852025815052289,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/481852025815052289
Hemochat~bleedingdisorders,481852391688781825,False,None,RT @NHF_Hemophilia: Q3: Why do you think camps are important for kids with bleeding disorders #Hemochat #bleedingdisorders,65,7.446026,,2,0,False,None,"Hemophilia Ontario is committed to improving the health and quality of life for all people with a bleeding disorder, and to find a cure",NHF_Hemophilia,http://twitter.com/hemoontario,False,None,en,8,06/25/14,http://twitter.com/hemoontario/status/481852391688781825,None,None,hemoontario,http://twitter.com/HemoOntario/status/481852391688781825
Hemochat~bleedingdisorders,481852760925536257,False,None,RT @NHF_Hemophilia: Q3: Why do you think camps are important for kids with bleeding disorders #Hemochat #bleedingdisorders,1764,7.446026,"Washington, DC",2,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,NHF_Hemophilia,http://twitter.com/hemophiliafed,True,None,en,834,06/25/14,http://twitter.com/hemophiliafed/status/481852760925536257,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481852760925536257
bleedingdisorders~hemochat,481853668170678272,False,None,@NHF_Hemophilia So kids w/#bleedingdisorders can play and push themselves physically. HTC staff are always there in infirmary! #hemochat,145,7.417774,"New York, NY",0,4,False,-14400,"Intern at the National Hemophilia Foundation, Jazz piano lover, Bay Area native, SF Giants fan for life, Cal Bear '13",NHF_Hemophilia,http://twitter.com/granthiura,True,None,en,325,06/25/14,http://twitter.com/granthiura/status/481853668170678272,Eastern Time (US & Canada),None,granthiura,http://twitter.com/GrantHiura/status/481853668170678272
Hemochat~bleedingdisorders,481854167401521152,False,None,Positive lessons learned at camp can last a lifetime. @mom4hemo @hemophiliafed #Hemochat #bleedingdisorders,2773,11.353133,New York City,1,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",mom4hemo~hemophiliafed,http://twitter.com/nhf_hemophilia,True,None,en,156,06/25/14,http://twitter.com/nhf_hemophilia/status/481854167401521152,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/481854167401521152
bleedingdisorders~hemophilia~HemoChat,481854353884852224,False,None,"Camp promotes independence, leadership skills, &amp; fosters camaraderie w/others in #bleedingdisorders #hemophilia community. #HemoChat",1764,7.228388,"Washington, DC",0,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,,http://twitter.com/hemophiliafed,True,None,en,834,06/25/14,http://twitter.com/hemophiliafed/status/481854353884852224,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481854353884852224
Hemochat~bleedingdisorders,481854399795314688,False,None,RT @NHF_Hemophilia: Positive lessons learned at camp can last a lifetime. @mom4hemo @hemophiliafed #Hemochat #bleedingdisorders,1764,7.2445865,"Washington, DC",1,56,False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,NHF_Hemophilia~mom4hemo~hemophiliafed,http://twitter.com/hemophiliafed,True,None,en,834,06/25/14,http://twitter.com/hemophiliafed/status/481854399795314688,Eastern Time (US & Canada),None,hemophiliafed,http://twitter.com/hemophiliafed/status/481854399795314688
Hemochat~bleedingdisorders,481854947529461760,False,None,Q4: What is your or your children's favorite experience at camp? #Hemochat #bleedingdisorders,2773,11.41028,New York City,1,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,http://twitter.com/nhf_hemophilia,True,None,en,156,06/25/14,http://twitter.com/nhf_hemophilia/status/481854947529461760,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/481854947529461760
